"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-03-01 00:00","2018","03","01","00:00","-12,6","","-16,1","","75","","34","","15","","","","97,95","","","","-20","","ND"
"2018-03-01 01:00","2018","03","01","01:00","-12,7","","-16,0","","76","","34","","11","","","","98,06","","","","-19","","ND"
"2018-03-01 02:00","2018","03","01","02:00","-13,1","","-16,2","","78","","35","","14","","","","98,15","","","","-20","","ND"
"2018-03-01 03:00","2018","03","01","03:00","-13,4","","-16,5","","78","","35","","14","","","","98,19","","","","-21","","ND"
"2018-03-01 04:00","2018","03","01","04:00","-13,5","","-17,0","","75","","34","","16","","","","98,27","","","","-21","","ND"
"2018-03-01 05:00","2018","03","01","05:00","-14,0","","-17,2","","77","","35","","18","","","","98,38","","","","-22","","ND"
"2018-03-01 06:00","2018","03","01","06:00","-14,3","","-17,2","","79","","35","","14","","","","98,45","","","","-22","","ND"
"2018-03-01 07:00","2018","03","01","07:00","-14,8","","-17,7","","79","","34","","15","","","","98,52","","","","-23","","ND"
"2018-03-01 08:00","2018","03","01","08:00","-15,2","","-18,0","","79","","35","","14","","","","98,59","","","","-23","","ND"
"2018-03-01 09:00","2018","03","01","09:00","-15,3","","-18,4","","77","","34","","17","","","","98,66","","","","-24","","ND"
"2018-03-01 10:00","2018","03","01","10:00","-15,4","","-19,1","","73","","34","","19","","","","98,71","","","","-24","","ND"
"2018-03-01 11:00","2018","03","01","11:00","-15,3","","-19,1","","73","","35","","17","","","","98,73","","","","-24","","ND"
"2018-03-01 12:00","2018","03","01","12:00","-15,0","","-19,0","","72","","34","","19","","","","98,76","","","","-24","","ND"
"2018-03-01 13:00","2018","03","01","13:00","-14,8","","-18,5","","74","","34","","19","","","","98,78","","","","-24","","ND"
"2018-03-01 14:00","2018","03","01","14:00","-14,5","","-18,3","","73","","34","","17","","","","98,79","","","","-23","","ND"
"2018-03-01 15:00","2018","03","01","15:00","-14,5","","-18,1","","74","","34","","15","","","","98,76","","","","-22","","ND"
"2018-03-01 16:00","2018","03","01","16:00","-14,4","","-17,8","","76","","34","","12","","","","98,75","","","","-21","","ND"
"2018-03-01 17:00","2018","03","01","17:00","-14,6","","-17,9","","76","","33","","15","","","","98,76","","","","-22","","ND"
"2018-03-01 18:00","2018","03","01","18:00","-14,9","","-18,1","","76","","33","","13","","","","98,77","","","","-22","","ND"
"2018-03-01 19:00","2018","03","01","19:00","-14,9","","-18,3","","75","","34","","15","","","","98,79","","","","-23","","ND"
"2018-03-01 20:00","2018","03","01","20:00","-15,1","","-18,6","","75","","35","","15","","","","98,81","","","","-23","","ND"
"2018-03-01 21:00","2018","03","01","21:00","-15,2","","-18,5","","76","","35","","12","","","","98,82","","","","-22","","ND"
"2018-03-01 22:00","2018","03","01","22:00","-15,5","","-18,6","","77","","36","","10","","","","98,80","","","","-22","","ND"
"2018-03-01 23:00","2018","03","01","23:00","-15,8","","-18,4","","80","","36","","11","","","","98,75","","","","-23","","ND"
"2018-03-02 00:00","2018","03","02","00:00","-16,0","","-18,6","","81","","35","","8","","","","98,73","","","","-22","","ND"
"2018-03-02 01:00","2018","03","02","01:00","-16,4","","-19,2","","79","","35","","10","","","","98,71","","","","-23","","ND"
"2018-03-02 02:00","2018","03","02","02:00","-16,7","","-19,4","","79","","34","","11","","","","98,70","","","","-24","","ND"
"2018-03-02 03:00","2018","03","02","03:00","-17,1","","-19,9","","79","","34","","10","","","","98,66","","","","-24","","ND"
"2018-03-02 04:00","2018","03","02","04:00","-17,3","","-20,2","","78","","34","","10","","","","98,61","","","","-24","","ND"
"2018-03-02 05:00","2018","03","02","05:00","-17,6","","-20,5","","78","","34","","10","","","","98,60","","","","-24","","ND"
"2018-03-02 06:00","2018","03","02","06:00","-17,9","","-20,8","","78","","34","","9","","","","98,59","","","","-24","","ND"
"2018-03-02 07:00","2018","03","02","07:00","-18,2","","-21,2","","77","","33","","8","","","","98,57","","","","-24","","ND"
"2018-03-02 08:00","2018","03","02","08:00","-18,4","","-21,5","","76","","32","","10","","","","98,54","","","","-25","","ND"
"2018-03-02 09:00","2018","03","02","09:00","-18,1","","-21,6","","74","","33","","10","","","","98,56","","","","-25","","ND"
"2018-03-02 10:00","2018","03","02","10:00","-17,6","","-21,5","","72","","34","","12","","","","98,53","","","","-25","","ND"
"2018-03-02 11:00","2018","03","02","11:00","-16,9","","-21,4","","68","","32","","10","","","","98,50","","","","-24","","ND"
"2018-03-02 12:00","2018","03","02","12:00","-16,4","","-21,0","","68","","34","","9","","","","98,50","","","","-22","","ND"
"2018-03-02 13:00","2018","03","02","13:00","-16,3","","-21,3","","65","","34","","13","","","","98,47","","","","-24","","ND"
"2018-03-02 14:00","2018","03","02","14:00","-15,8","","-20,7","","66","","32","","12","","","","98,41","","","","-23","","ND"
"2018-03-02 15:00","2018","03","02","15:00","-16,0","","-20,6","","68","","32","","12","","","","98,40","","","","-23","","ND"
"2018-03-02 16:00","2018","03","02","16:00","-16,2","","-20,4","","70","","33","","11","","","","98,41","","","","-23","","ND"
"2018-03-02 17:00","2018","03","02","17:00","-16,6","","-19,9","","76","","33","","8","","","","98,42","","","","-22","","ND"
"2018-03-02 18:00","2018","03","02","18:00","-16,7","","-19,6","","78","","33","","4","","","","98,43","","","","-20","","ND"
"2018-03-02 19:00","2018","03","02","19:00","-16,7","","-19,6","","79","","31","","4","","","","98,43","","","","-20","","ND"
"2018-03-02 20:00","2018","03","02","20:00","-16,8","","-19,6","","79","","0","","1","","","","98,41","","","","-18","","ND"
"2018-03-02 21:00","2018","03","02","21:00","-16,8","","-19,4","","81","","23","","3","","","","98,41","","","","-19","","ND"
"2018-03-02 22:00","2018","03","02","22:00","-16,8","","-19,2","","81","","24","","4","","","","98,40","","","","-20","","ND"
"2018-03-02 23:00","2018","03","02","23:00","-16,9","","-19,3","","82","","26","","3","","","","98,38","","","","-19","","ND"
"2018-03-03 00:00","2018","03","03","00:00","-17,6","","-19,7","","84","","0","","1","","","","98,37","","","","-18","","ND"
"2018-03-03 01:00","2018","03","03","01:00","-18,3","","-20,6","","82","","27","","4","","","","98,37","","","","-22","","ND"
"2018-03-03 02:00","2018","03","03","02:00","-19,0","","-20,9","","85","","7","","1","","","","98,40","","","","-20","","ND"
"2018-03-03 03:00","2018","03","03","03:00","-20,7","","-23,0","","82","","34","","4","","","","98,41","","","","-24","","ND"
"2018-03-03 04:00","2018","03","03","04:00","-23,0","","-25,7","","79","","32","","4","","","","98,40","","","","-27","","ND"
"2018-03-03 05:00","2018","03","03","05:00","-24,1","","-26,7","","79","","32","","3","","","","98,40","","","","-27","","ND"
"2018-03-03 06:00","2018","03","03","06:00","-25,2","","-28,0","","77","","","","0","","","","98,44","","","","","","ND"
"2018-03-03 07:00","2018","03","03","07:00","-26,5","","-29,4","","76","","31","","3","","","","98,49","","","","-30","","ND"
"2018-03-03 08:00","2018","03","03","08:00","-25,7","","-28,5","","78","","24","","3","","","","98,50","","","","-29","","ND"
"2018-03-03 09:00","2018","03","03","09:00","-22,0","","-25,2","","75","","19","","6","","","","98,52","","","","-27","","ND"
"2018-03-03 10:00","2018","03","03","10:00","-19,5","","-23,9","","68","","20","","2","","","","98,53","","","","-21","","ND"
"2018-03-03 11:00","2018","03","03","11:00","-16,0","","-22,4","","58","","19","","3","","","","98,51","","","","-18","","ND"
"2018-03-03 12:00","2018","03","03","12:00","-13,4","","-21,2","","52","","20","","3","","","","98,47","","","","-15","","ND"
"2018-03-03 13:00","2018","03","03","13:00","-12,1","","-21,3","","46","","","","0","","","","98,43","","","","","","ND"
"2018-03-03 14:00","2018","03","03","14:00","-10,9","","-20,0","","47","","19","","2","","","","98,40","","","","-12","","ND"
"2018-03-03 15:00","2018","03","03","15:00","-9,5","","-19,2","","45","","","","0","","","","98,36","","","","","","ND"
"2018-03-03 16:00","2018","03","03","16:00","-9,8","","-18,3","","50","","17","","3","","","","98,36","","","","-12","","ND"
"2018-03-03 17:00","2018","03","03","17:00","-9,9","","-17,7","","53","","12","","2","","","","98,36","","","","-11","","ND"
"2018-03-03 18:00","2018","03","03","18:00","-11,9","","-16,5","","68","","13","","4","","","","98,39","","","","-14","","ND"
"2018-03-03 19:00","2018","03","03","19:00","-14,9","","-18,2","","76","","26","","3","","","","98,39","","","","-17","","ND"
"2018-03-03 20:00","2018","03","03","20:00","-17,4","","-20,0","","80","","21","","2","","","","98,38","","","","-19","","ND"
"2018-03-03 21:00","2018","03","03","21:00","-16,0","","-17,9","","86","","19","","6","","","","98,34","","","","-20","","ND"
"2018-03-03 22:00","2018","03","03","22:00","-18,0","","-20,9","","78","","19","","5","","","","98,31","","","","-22","","ND"
"2018-03-03 23:00","2018","03","03","23:00","-19,3","","-21,7","","81","","","","0","","","","98,27","","","","","","ND"
"2018-03-04 00:00","2018","03","04","00:00","-21,2","","-23,0","","85","","29","","5","","","","98,26","","","","-26","","ND"
"2018-03-04 01:00","2018","03","04","01:00","-22,1","","-24,4","","81","","","","0","","","","98,25","","","","","","ND"
"2018-03-04 02:00","2018","03","04","02:00","-22,7","","-25,2","","80","","21","","3","","","","98,18","","","","-25","","ND"
"2018-03-04 03:00","2018","03","04","03:00","-22,4","","-24,4","","83","","19","","3","","","","98,16","","","","-25","","ND"
"2018-03-04 04:00","2018","03","04","04:00","-22,4","","-24,5","","82","","19","","3","","","","98,13","","","","-25","","ND"
"2018-03-04 05:00","2018","03","04","05:00","-22,3","","-24,6","","81","","18","","5","","","","98,07","","","","-27","","ND"
"2018-03-04 06:00","2018","03","04","06:00","-22,5","","-24,9","","81","","23","","3","","","","98,00","","","","-25","","ND"
"2018-03-04 07:00","2018","03","04","07:00","-23,0","","-25,3","","81","","","","0","","","","97,95","","","","","","ND"
"2018-03-04 08:00","2018","03","04","08:00","-23,6","","-26,4","","78","","27","","5","","","","97,90","","","","-28","","ND"
"2018-03-04 09:00","2018","03","04","09:00","-20,1","","-23,2","","76","","22","","2","","","","97,84","","","","-22","","ND"
"2018-03-04 10:00","2018","03","04","10:00","-17,5","","-21,5","","71","","20","","3","","","","97,81","","","","-20","","ND"
"2018-03-04 11:00","2018","03","04","11:00","-15,3","","-20,9","","62","","30","","3","","","","97,73","","","","-17","","ND"
"2018-03-04 12:00","2018","03","04","12:00","-12,3","","-18,6","","59","","24","","3","","","","97,65","","","","-14","","ND"
"2018-03-04 13:00","2018","03","04","13:00","-9,6","","-17,6","","52","","28","","4","","","","97,59","","","","-12","","ND"
"2018-03-04 14:00","2018","03","04","14:00","-7,5","","-15,8","","52","","27","","3","","","","97,54","","","","-9","","ND"
"2018-03-04 15:00","2018","03","04","15:00","-6,7","","-14,6","","54","","1","","2","","","","97,50","","","","-8","","ND"
"2018-03-04 16:00","2018","03","04","16:00","-5,8","","-12,7","","58","","4","","6","","","","97,49","","","","-9","","ND"
"2018-03-04 17:00","2018","03","04","17:00","-5,9","","-11,3","","66","","36","","7","","","","97,51","","","","-9","","ND"
"2018-03-04 18:00","2018","03","04","18:00","-7,5","","-11,9","","71","","34","","9","","","","97,55","","","","-12","","ND"
"2018-03-04 19:00","2018","03","04","19:00","-9,3","","-13,2","","73","","2","","3","","","","97,60","","","","-11","","ND"
"2018-03-04 20:00","2018","03","04","20:00","-10,3","","-13,3","","78","","3","","3","","","","97,61","","","","-12","","ND"
"2018-03-04 21:00","2018","03","04","21:00","-11,1","","-13,8","","81","","2","","2","","","","97,66","","","","-12","","ND"
"2018-03-04 22:00","2018","03","04","22:00","-10,9","","-14,0","","77","","7","","1","","","","97,70","","","","-12","","ND"
"2018-03-04 23:00","2018","03","04","23:00","-11,8","","-14,5","","81","","22","","2","","","","97,74","","","","-13","","ND"
"2018-03-05 00:00","2018","03","05","00:00","-10,7","","-14,6","","73","","35","","9","","","","97,79","","","","-16","","ND"
"2018-03-05 01:00","2018","03","05","01:00","-11,3","","-14,4","","78","","35","","9","","","","97,86","","","","-16","","ND"
"2018-03-05 02:00","2018","03","05","02:00","-11,5","","-14,4","","79","","34","","11","","","","97,92","","","","-17","","ND"
"2018-03-05 03:00","2018","03","05","03:00","-11,8","","-14,8","","78","","34","","12","","","","98,02","","","","-18","","ND"
"2018-03-05 04:00","2018","03","05","04:00","-12,2","","-15,2","","78","","33","","16","","","","98,06","","","","-20","","ND"
"2018-03-05 05:00","2018","03","05","05:00","-12,7","","-15,8","","78","","34","","15","","","","98,11","","","","-20","","ND"
"2018-03-05 06:00","2018","03","05","06:00","-13,1","","-16,3","","77","","34","","14","","","","98,17","","","","-20","","ND"
"2018-03-05 07:00","2018","03","05","07:00","-13,4","","-16,7","","76","","34","","14","","","","98,23","","","","-21","","ND"
"2018-03-05 08:00","2018","03","05","08:00","-13,5","","-16,9","","76","","34","","14","","","","98,29","","","","-21","","ND"
"2018-03-05 09:00","2018","03","05","09:00","-13,1","","-17,3","","71","","35","","12","","","","98,34","","","","-20","","ND"
"2018-03-05 10:00","2018","03","05","10:00","-12,2","","-17,7","","63","","36","","10","","","","98,39","","","","-18","","ND"
"2018-03-05 11:00","2018","03","05","11:00","-11,4","","-17,5","","60","","35","","14","","","","98,37","","","","-18","","ND"
"2018-03-05 12:00","2018","03","05","12:00","-10,2","","-16,8","","58","","34","","13","","","","98,39","","","","-16","","ND"
"2018-03-05 13:00","2018","03","05","13:00","-10,0","","-16,7","","58","","35","","9","","","","98,38","","","","-15","","ND"
"2018-03-05 14:00","2018","03","05","14:00","-9,7","","-16,6","","57","","33","","15","","","","98,37","","","","-16","","ND"
"2018-03-05 15:00","2018","03","05","15:00","-9,3","","-16,6","","55","","33","","11","","","","98,36","","","","-15","","ND"
"2018-03-05 16:00","2018","03","05","16:00","-9,6","","-16,4","","57","","35","","11","","","","98,37","","","","-15","","ND"
"2018-03-05 17:00","2018","03","05","17:00","-9,6","","-15,7","","61","","34","","10","","","","98,38","","","","-15","","ND"
"2018-03-05 18:00","2018","03","05","18:00","-10,1","","-14,4","","71","","32","","6","","","","98,39","","","","-14","","ND"
"2018-03-05 19:00","2018","03","05","19:00","-11,1","","-15,4","","71","","28","","6","","","","98,37","","","","-15","","ND"
"2018-03-05 20:00","2018","03","05","20:00","-13,3","","-16,5","","77","","27","","8","","","","98,36","","","","-18","","ND"
"2018-03-05 21:00","2018","03","05","21:00","-14,7","","-17,4","","80","","17","","3","","","","98,35","","","","-17","","ND"
"2018-03-05 22:00","2018","03","05","22:00","-14,6","","-17,2","","81","","20","","3","","","","98,35","","","","-17","","ND"
"2018-03-05 23:00","2018","03","05","23:00","-13,9","","-16,5","","81","","19","","6","","","","98,33","","","","-18","","ND"
"2018-03-06 00:00","2018","03","06","00:00","-13,9","","-16,8","","79","","20","","9","","","","98,30","","","","-20","","ND"
"2018-03-06 01:00","2018","03","06","01:00","-13,9","","-16,6","","80","","19","","7","","","","98,29","","","","-19","","ND"
"2018-03-06 02:00","2018","03","06","02:00","-14,1","","-16,6","","81","","20","","9","","","","98,26","","","","-20","","ND"
"2018-03-06 03:00","2018","03","06","03:00","-14,9","","-17,0","","84","","19","","8","","","","98,25","","","","-20","","ND"
"2018-03-06 04:00","2018","03","06","04:00","-15,2","","-17,8","","81","","21","","12","","","","98,24","","","","-22","","ND"
"2018-03-06 05:00","2018","03","06","05:00","-15,5","","-18,0","","81","","19","","6","","","","98,21","","","","-20","","ND"
"2018-03-06 06:00","2018","03","06","06:00","-15,5","","-18,4","","78","","20","","11","","","","98,18","","","","-22","","ND"
"2018-03-06 07:00","2018","03","06","07:00","-15,6","","-18,6","","78","","20","","11","","","","98,16","","","","-22","","ND"
"2018-03-06 08:00","2018","03","06","08:00","-15,7","","-18,9","","76","","20","","10","","","","98,13","","","","-22","","ND"
"2018-03-06 09:00","2018","03","06","09:00","-14,5","","-18,9","","69","","20","","10","","","","98,12","","","","-21","","ND"
"2018-03-06 10:00","2018","03","06","10:00","-12,2","","-17,9","","63","","20","","10","","","","98,10","","","","-18","","ND"
"2018-03-06 11:00","2018","03","06","11:00","-9,6","","-17,1","","54","","18","","10","","","","98,04","","","","-15","","ND"
"2018-03-06 12:00","2018","03","06","12:00","-6,7","","-16,5","","46","","21","","9","","","","97,97","","","","-11","","ND"
"2018-03-06 13:00","2018","03","06","13:00","-5,5","","-16,9","","40","","22","","11","","","","97,90","","","","-10","","ND"
"2018-03-06 14:00","2018","03","06","14:00","-4,8","","-17,6","","36","","25","","15","","","","97,85","","","","-10","","ND"
"2018-03-06 15:00","2018","03","06","15:00","-4,9","","-17,1","","38","","25","","13","","","","97,80","","","","-10","","ND"
"2018-03-06 16:00","2018","03","06","16:00","-4,1","","-18,0","","33","","22","","6","","","","97,76","","","","-7","","ND"
"2018-03-06 17:00","2018","03","06","17:00","-4,4","","-18,4","","33","","21","","5","","","","97,69","","","","-7","","ND"
"2018-03-06 18:00","2018","03","06","18:00","-6,2","","-17,9","","39","","15","","3","","","","97,64","","","","-8","","ND"
"2018-03-06 19:00","2018","03","06","19:00","-10,3","","-18,1","","53","","18","","2","","","","97,61","","","","-11","","ND"
"2018-03-06 20:00","2018","03","06","20:00","-12,6","","-17,5","","67","","","","0","","","","97,60","","","","","","ND"
"2018-03-06 21:00","2018","03","06","21:00","-14,4","","-18,7","","70","","31","","3","","","","97,59","","","","-17","","ND"
"2018-03-06 22:00","2018","03","06","22:00","-14,8","","-18,3","","74","","23","","7","","","","97,58","","","","-20","","ND"
"2018-03-06 23:00","2018","03","06","23:00","-14,4","","-17,6","","77","","21","","7","","","","97,56","","","","-19","","ND"
"2018-03-07 00:00","2018","03","07","00:00","-15,7","","-18,1","","82","","27","","2","","","","97,54","","","","-17","","ND"
"2018-03-07 01:00","2018","03","07","01:00","-15,9","","-18,0","","83","","19","","4","","","","97,56","","","","-19","","ND"
"2018-03-07 02:00","2018","03","07","02:00","-16,5","","-18,9","","82","","19","","5","","","","97,54","","","","-20","","ND"
"2018-03-07 03:00","2018","03","07","03:00","-15,8","","-18,5","","80","","21","","11","","","","97,53","","","","-23","","ND"
"2018-03-07 04:00","2018","03","07","04:00","-16,0","","-18,8","","79","","20","","13","","","","97,53","","","","-24","","ND"
"2018-03-07 05:00","2018","03","07","05:00","-16,5","","-19,1","","80","","20","","13","","","","97,54","","","","-24","","ND"
"2018-03-07 06:00","2018","03","07","06:00","-17,2","","-19,7","","81","","20","","14","","","","97,53","","","","-25","","ND"
"2018-03-07 07:00","2018","03","07","07:00","-17,0","","-19,6","","80","","21","","13","","","","97,52","","","","-25","","ND"
"2018-03-07 08:00","2018","03","07","08:00","-17,2","","-20,2","","78","","20","","15","","","","97,50","","","","-26","","ND"
"2018-03-07 09:00","2018","03","07","09:00","-15,3","","-19,7","","69","","20","","11","","","","97,50","","","","-22","","ND"
"2018-03-07 10:00","2018","03","07","10:00","-13,1","","-19,1","","61","","22","","8","","","","97,49","","","","-18","","ND"
"2018-03-07 11:00","2018","03","07","11:00","-9,5","","-18,3","","49","","22","","4","","","","97,43","","","","-12","","ND"
"2018-03-07 12:00","2018","03","07","12:00","-6,7","","-16,6","","45","","19","","5","","","","97,39","","","","-9","","ND"
"2018-03-07 13:00","2018","03","07","13:00","-4,5","","-16,0","","40","","21","","3","","","","97,33","","","","-6","","ND"
"2018-03-07 14:00","2018","03","07","14:00","-3,2","","-18,0","","31","","33","","2","","","","97,28","","","","-4","","ND"
"2018-03-07 15:00","2018","03","07","15:00","-1,5","","-17,6","","28","","0","","1","","","","97,25","","","","-2","","ND"
"2018-03-07 16:00","2018","03","07","16:00","-1,8","","-16,8","","31","","23","","2","","","","97,21","","","","-3","","ND"
"2018-03-07 17:00","2018","03","07","17:00","-2,0","","-16,7","","31","","12","","1","","","","97,15","","","","-2","","ND"
"2018-03-07 18:00","2018","03","07","18:00","-4,4","","-14,6","","45","","5","","2","","","","97,12","","","","-5","","ND"
"2018-03-07 19:00","2018","03","07","19:00","-4,7","","-15,0","","44","","7","","5","","","","97,08","","","","-7","","ND"
"2018-03-07 20:00","2018","03","07","20:00","-9,7","","-15,2","","64","","25","","2","","","","97,05","","","","-11","","ND"
"2018-03-07 21:00","2018","03","07","21:00","-11,1","","-15,9","","68","","","","0","","","","97,01","","","","","","ND"
"2018-03-07 22:00","2018","03","07","22:00","-12,3","","-16,7","","69","","0","","1","","","","96,95","","","","-13","","ND"
"2018-03-07 23:00","2018","03","07","23:00","-14,9","","-18,7","","73","","33","","3","","","","96,91","","","","-17","","ND"
"2018-03-08 00:00","2018","03","08","00:00","-15,2","","-18,9","","73","","16","","2","","","","96,87","","","","-17","","ND"
"2018-03-08 01:00","2018","03","08","01:00","-16,1","","-19,5","","75","","","","0","","","","96,78","","","","","","ND"
"2018-03-08 02:00","2018","03","08","02:00","-16,7","","-19,8","","77","","","","0","","","","96,73","","","","","","ND"
"2018-03-08 03:00","2018","03","08","03:00","-16,1","","-18,4","","82","","19","","3","","","","96,67","","","","-18","","ND"
"2018-03-08 04:00","2018","03","08","04:00","-16,1","","-17,6","","88","","","","0","","","","96,60","","","","","","ND"
"2018-03-08 05:00","2018","03","08","05:00","-18,8","","-21,3","","81","","24","","1","","","","96,54","","","","-20","","ND"
"2018-03-08 06:00","2018","03","08","06:00","-19,7","","-22,2","","81","","33","","1","","","","96,47","","","","-21","","ND"
"2018-03-08 07:00","2018","03","08","07:00","-19,1","","-21,3","","82","","22","","1","","","","96,38","","","","-20","","ND"
"2018-03-08 08:00","2018","03","08","08:00","-18,7","","-21,3","","80","","30","","1","","","","96,30","","","","-20","","ND"
"2018-03-08 09:00","2018","03","08","09:00","-14,7","","-19,0","","70","","0","","1","","","","96,23","","","","-15","","ND"
"2018-03-08 10:00","2018","03","08","10:00","-11,3","","-17,7","","59","","36","","2","","","","96,12","","","","-13","","ND"
