"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2017-04-01 00:00","2017","04","01","00:00","5,6","","-5,3","","45","","23","","12","","","","95,87","","","","","","ND"
"2017-04-01 01:00","2017","04","01","01:00","4,0","","-5,2","","51","","24","","9","","","","95,89","","","","","","ND"
"2017-04-01 02:00","2017","04","01","02:00","2,8","","-5,1","","56","","21","","12","","","","95,91","","","","","","ND"
"2017-04-01 03:00","2017","04","01","03:00","1,2","","-5,5","","61","","19","","10","","","","95,92","","","","","","ND"
"2017-04-01 04:00","2017","04","01","04:00","0,2","","-5,7","","65","","21","","6","","","","95,90","","","","","","ND"
"2017-04-01 05:00","2017","04","01","05:00","-0,6","","-5,5","","69","","21","","7","","","","95,89","","","","-3","","ND"
"2017-04-01 06:00","2017","04","01","06:00","-1,0","","-5,8","","70","","18","","6","","","","95,89","","","","-3","","ND"
"2017-04-01 07:00","2017","04","01","07:00","-0,4","","-5,9","","66","","20","","13","","","","95,93","","","","-5","","ND"
"2017-04-01 08:00","2017","04","01","08:00","1,3","","-5,8","","59","","19","","9","","","","95,95","","","","","","ND"
"2017-04-01 09:00","2017","04","01","09:00","5,3","","-5,7","","45","","17","","8","","","","95,94","","","","","","ND"
"2017-04-01 10:00","2017","04","01","10:00","8,3","","-5,6","","37","","20","","11","","","","95,93","","","","","","ND"
"2017-04-01 11:00","2017","04","01","11:00","9,9","","-6,9","","30","","25","","17","","","","95,91","","","","","","ND"
"2017-04-01 12:00","2017","04","01","12:00","10,4","","-6,9","","29","","26","","19","","","","95,90","","","","","","ND"
"2017-04-01 13:00","2017","04","01","13:00","11,1","","-8,5","","24","","26","","11","","","","95,87","","","","","","ND"
"2017-04-01 14:00","2017","04","01","14:00","12,3","","-8,0","","23","","34","","15","","","","95,85","","","","","","ND"
"2017-04-01 15:00","2017","04","01","15:00","12,1","","-8,5","","23","","31","","17","","","","95,84","","","","","","ND"
"2017-04-01 16:00","2017","04","01","16:00","13,1","","-8,6","","21","","36","","9","","","","95,82","","","","","","ND"
"2017-04-01 17:00","2017","04","01","17:00","11,5","","-7,2","","26","","32","","13","","","","95,84","","","","","","ND"
"2017-04-01 18:00","2017","04","01","18:00","10,3","","-7,3","","28","","30","","12","","","","95,88","","","","","","ND"
"2017-04-01 19:00","2017","04","01","19:00","8,1","","-6,7","","34","","31","","9","","","","95,93","","","","","","ND"
"2017-04-01 20:00","2017","04","01","20:00","6,4","","-5,3","","43","","32","","8","","","","95,97","","","","","","ND"
"2017-04-01 21:00","2017","04","01","21:00","6,9","","-5,3","","41","","30","","12","","","","96,01","","","","","","ND"
"2017-04-01 22:00","2017","04","01","22:00","3,8","","-5,6","","50","","23","","4","","","","96,05","","","","","","ND"
"2017-04-01 23:00","2017","04","01","23:00","4,1","","-5,6","","50","","17","","7","","","","96,09","","","","","","ND"
"2017-04-02 00:00","2017","04","02","00:00","2,4","","-5,2","","57","","21","","8","","","","96,14","","","","","","ND"
"2017-04-02 01:00","2017","04","02","01:00","1,6","","-5,2","","60","","20","","12","","","","96,19","","","","","","ND"
"2017-04-02 02:00","2017","04","02","02:00","0,8","","-5,5","","63","","19","","9","","","","96,22","","","","","","ND"
"2017-04-02 03:00","2017","04","02","03:00","-0,8","","-5,6","","70","","19","","6","","","","96,26","","","","-3","","ND"
"2017-04-02 04:00","2017","04","02","04:00","-0,7","","-5,9","","68","","18","","7","","","","96,31","","","","-3","","ND"
"2017-04-02 05:00","2017","04","02","05:00","-0,7","","-5,6","","69","","16","","6","","","","96,37","","","","-3","","ND"
"2017-04-02 06:00","2017","04","02","06:00","-0,6","","-5,4","","70","","19","","4","","","","96,42","","","","-2","","ND"
"2017-04-02 07:00","2017","04","02","07:00","5,4","","-3,6","","53","","30","","15","","","","96,46","","","","","","ND"
"2017-04-02 08:00","2017","04","02","08:00","7,2","","-5,1","","41","","30","","26","","","","96,50","","","","","","ND"
