"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-11-05 22:00","2018","11","05","22:00","-14,3","","-15,9","","88","","0","","1","","","","98,29","","","","-15","","ND"
"2018-11-05 23:00","2018","11","05","23:00","-15,6","","-17,4","","86","","22","","5","","","","98,33","","","","-19","","ND"
"2018-11-06 00:00","2018","11","06","00:00","-16,1","","-18,2","","84","","19","","2","","","","98,38","","","","-18","","ND"
"2018-11-06 01:00","2018","11","06","01:00","-17,3","","-19,3","","84","","22","","3","","","","98,39","","","","-20","","ND"
"2018-11-06 02:00","2018","11","06","02:00","-15,2","","-16,8","","87","","21","","5","","","","98,43","","","","-19","","ND"
"2018-11-06 03:00","2018","11","06","03:00","-15,9","","-17,8","","86","","21","","5","","","","98,45","","","","-20","","ND"
"2018-11-06 04:00","2018","11","06","04:00","-16,8","","-18,8","","85","","21","","4","","","","98,47","","","","-20","","ND"
"2018-11-06 05:00","2018","11","06","05:00","-17,0","","-19,0","","85","","21","","6","","","","98,50","","","","-22","","ND"
"2018-11-06 06:00","2018","11","06","06:00","-17,7","","-19,8","","84","","20","","4","","","","98,53","","","","-21","","ND"
"2018-11-06 07:00","2018","11","06","07:00","-18,4","","-20,5","","84","","20","","3","","","","98,56","","","","-21","","ND"
"2018-11-06 08:00","2018","11","06","08:00","-20,0","","-22,3","","82","","22","","3","","","","98,59","","","","-23","","ND"
"2018-11-06 09:00","2018","11","06","09:00","-18,1","","-20,5","","81","","20","","4","","","","98,61","","","","-21","","ND"
"2018-11-06 10:00","2018","11","06","10:00","-16,4","","-18,9","","81","","20","","2","","","","98,62","","","","-18","","ND"
"2018-11-06 11:00","2018","11","06","11:00","-14,1","","-16,7","","81","","21","","3","","","","98,62","","","","-16","","ND"
"2018-11-06 12:00","2018","11","06","12:00","-12,3","","-16,0","","74","","19","","5","","","","98,60","","","","-16","","ND"
"2018-11-06 13:00","2018","11","06","13:00","-9,7","","-14,3","","69","","19","","2","","","","98,56","","","","-11","","ND"
"2018-11-06 14:00","2018","11","06","14:00","-9,2","","-13,9","","68","","20","","4","","","","98,52","","","","-11","","ND"
"2018-11-06 15:00","2018","11","06","15:00","-8,6","","-13,3","","69","","17","","4","","","","98,46","","","","-11","","ND"
"2018-11-06 16:00","2018","11","06","16:00","-9,7","","-12,6","","80","","16","","3","","","","98,43","","","","-11","","ND"
"2018-11-06 17:00","2018","11","06","17:00","-11,7","","-14,2","","82","","20","","8","","","","98,41","","","","-16","","ND"
"2018-11-06 18:00","2018","11","06","18:00","-12,0","","-13,9","","86","","20","","7","","","","98,39","","","","-16","","ND"
"2018-11-06 19:00","2018","11","06","19:00","-11,9","","-13,6","","87","","20","","9","","","","98,38","","","","-17","","ND"
"2018-11-06 20:00","2018","11","06","20:00","-12,4","","-14,0","","88","","21","","9","","","","98,37","","","","-18","","ND"
"2018-11-06 21:00","2018","11","06","21:00","-14,1","","-15,5","","89","","19","","4","","","","98,38","","","","-17","","ND"
"2018-11-06 22:00","2018","11","06","22:00","-14,1","","-15,6","","88","","20","","7","","","","98,38","","","","-19","","ND"
"2018-11-06 23:00","2018","11","06","23:00","-14,5","","-16,0","","88","","19","","3","","","","98,40","","","","-17","","ND"
"2018-11-07 00:00","2018","11","07","00:00","-15,8","","-17,6","","86","","22","","4","","","","98,39","","","","-19","","ND"
"2018-11-07 01:00","2018","11","07","01:00","-15,5","","-17,2","","86","","21","","6","","","","98,37","","","","-20","","ND"
"2018-11-07 02:00","2018","11","07","02:00","-15,2","","-16,9","","87","","20","","6","","","","98,36","","","","-19","","ND"
"2018-11-07 03:00","2018","11","07","03:00","-15,8","","-17,6","","86","","20","","4","","","","98,34","","","","-19","","ND"
"2018-11-07 04:00","2018","11","07","04:00","-16,6","","-18,3","","87","","22","","3","","","","98,34","","","","-19","","ND"
"2018-11-07 05:00","2018","11","07","05:00","-16,8","","-18,8","","85","","22","","6","","","","98,34","","","","-21","","ND"
"2018-11-07 06:00","2018","11","07","06:00","-17,6","","-19,6","","84","","20","","6","","","","98,32","","","","-22","","ND"
"2018-11-07 07:00","2018","11","07","07:00","-17,3","","-19,4","","84","","20","","5","","","","98,34","","","","-21","","ND"
"2018-11-07 08:00","2018","11","07","08:00","-17,8","","-19,8","","84","","20","","6","","","","98,35","","","","-22","","ND"
"2018-11-07 09:00","2018","11","07","09:00","-17,1","","-19,6","","81","","20","","7","","","","98,34","","","","-22","","ND"
"2018-11-07 10:00","2018","11","07","10:00","-15,2","","-17,9","","80","","20","","5","","","","98,33","","","","-19","","ND"
"2018-11-07 11:00","2018","11","07","11:00","-14,0","","-16,5","","81","","20","","4","","","","98,33","","","","-17","","ND"
"2018-11-07 12:00","2018","11","07","12:00","-11,4","","-15,8","","70","","","","0","","","","98,32","","","","","","ND"
"2018-11-07 13:00","2018","11","07","13:00","-9,9","","-14,3","","70","","18","","3","","","","98,29","","","","-12","","ND"
"2018-11-07 14:00","2018","11","07","14:00","-8,7","","-13,4","","69","","19","","4","","","","98,27","","","","-11","","ND"
"2018-11-07 15:00","2018","11","07","15:00","-7,6","","-13,2","","64","","17","","2","","","","98,27","","","","-9","","ND"
"2018-11-07 16:00","2018","11","07","16:00","-8,7","","-12,3","","75","","21","","3","","","","98,23","","","","-10","","ND"
"2018-11-07 17:00","2018","11","07","17:00","-12,1","","-14,3","","83","","","","0","","","","98,18","","","","","","ND"
"2018-11-07 18:00","2018","11","07","18:00","-13,4","","-15,1","","87","","24","","2","","","","98,16","","","","-15","","ND"
"2018-11-07 19:00","2018","11","07","19:00","-14,3","","-15,9","","88","","","","0","","","","98,15","","","","","","ND"
"2018-11-07 20:00","2018","11","07","20:00","-16,1","","-18,3","","83","","30","","4","","","","98,14","","","","-19","","ND"
"2018-11-07 21:00","2018","11","07","21:00","-16,8","","-19,0","","83","","","","0","","","","98,12","","","","","","ND"
"2018-11-07 22:00","2018","11","07","22:00","-17,4","","-19,8","","82","","","","0","","","","98,13","","","","","","ND"
"2018-11-07 23:00","2018","11","07","23:00","-17,6","","-19,5","","86","","0","","1","","","","98,11","","","","-18","","ND"
"2018-11-08 00:00","2018","11","08","00:00","-17,9","","-19,7","","85","","0","","1","","","","98,09","","","","-19","","ND"
"2018-11-08 01:00","2018","11","08","01:00","-18,4","","-20,3","","85","","0","","1","","","","98,06","","","","-19","","ND"
"2018-11-08 02:00","2018","11","08","02:00","-18,9","","-21,3","","82","","","","0","","","","98,06","","","","","","ND"
"2018-11-08 03:00","2018","11","08","03:00","-19,1","","-21,2","","84","","30","","1","","","","98,08","","","","-20","","ND"
"2018-11-08 04:00","2018","11","08","04:00","-18,3","","-20,2","","85","","","","0","","","","98,01","","","","","","ND"
"2018-11-08 05:00","2018","11","08","05:00","-18,7","","-21,0","","82","","24","","1","","","","98,02","","","","-20","","ND"
"2018-11-08 06:00","2018","11","08","06:00","-19,6","","-21,7","","83","","20","","2","","","","97,98","","","","-21","","ND"
"2018-11-08 07:00","2018","11","08","07:00","-18,2","","-20,1","","85","","20","","4","","","","98,00","","","","-21","","ND"
"2018-11-08 08:00","2018","11","08","08:00","-17,4","","-19,5","","84","","19","","5","","","","97,95","","","","-21","","ND"
"2018-11-08 09:00","2018","11","08","09:00","-17,3","","-19,7","","82","","18","","7","","","","97,90","","","","-23","","ND"
"2018-11-08 10:00","2018","11","08","10:00","-16,3","","-18,7","","82","","17","","4","","","","97,88","","","","-19","","ND"
"2018-11-08 11:00","2018","11","08","11:00","-14,5","","-17,7","","77","","20","","7","","","","97,81","","","","-19","","ND"
"2018-11-08 12:00","2018","11","08","12:00","-12,8","","-17,0","","70","","21","","4","","","","97,76","","","","-15","","ND"
"2018-11-08 13:00","2018","11","08","13:00","-11,6","","-16,0","","70","","18","","3","","","","97,64","","","","-13","","ND"
"2018-11-08 14:00","2018","11","08","14:00","-11,8","","-14,8","","78","","22","","6","","","","97,60","","","","-16","","ND"
"2018-11-08 15:00","2018","11","08","15:00","-11,5","","-14,5","","78","","21","","5","","","","97,54","","","","-15","","ND"
"2018-11-08 16:00","2018","11","08","16:00","-11,3","","-14,2","","79","","21","","6","","","","97,46","","","","-15","","ND"
"2018-11-08 17:00","2018","11","08","17:00","-11,5","","-14,0","","81","","22","","2","","","","97,38","","","","-13","","ND"
"2018-11-08 18:00","2018","11","08","18:00","-11,1","","-13,3","","84","","20","","2","","","","97,28","","","","-12","","ND"
"2018-11-08 19:00","2018","11","08","19:00","-11,4","","-13,6","","84","","","","0","","","","97,17","","","","","","ND"
"2018-11-08 20:00","2018","11","08","20:00","-11,7","","-13,5","","86","","6","","2","","","","97,11","","","","-13","","ND"
"2018-11-08 21:00","2018","11","08","21:00","-11,1","","-13,1","","85","","0","","1","","","","97,03","","","","-12","","ND"
"2018-11-08 22:00","2018","11","08","22:00","-10,9","","-13,1","","83","","6","","2","","","","96,98","","","","-12","","ND"
"2018-11-08 23:00","2018","11","08","23:00","-10,5","","-12,9","","83","","14","","1","","","","96,90","","","","-11","","ND"
"2018-11-09 00:00","2018","11","09","00:00","-10,2","","-12,6","","83","","24","","1","","","","96,86","","","","-11","","ND"
"2018-11-09 01:00","2018","11","09","01:00","-10,1","","-12,2","","84","","34","","2","","","","96,81","","","","-11","","ND"
"2018-11-09 02:00","2018","11","09","02:00","-9,7","","-12,0","","84","","15","","2","","","","96,76","","","","-11","","ND"
"2018-11-09 03:00","2018","11","09","03:00","-9,7","","-12,0","","84","","24","","3","","","","96,71","","","","-11","","ND"
"2018-11-09 04:00","2018","11","09","04:00","-9,4","","-11,5","","85","","22","","5","","","","96,69","","","","-12","","ND"
"2018-11-09 05:00","2018","11","09","05:00","-9,0","","-10,8","","87","","5","","3","","","","96,69","","","","-11","","ND"
"2018-11-09 06:00","2018","11","09","06:00","-8,9","","-10,3","","90","","21","","6","","","","96,67","","","","-12","","ND"
"2018-11-09 07:00","2018","11","09","07:00","-8,2","","-9,5","","91","","0","","1","","","","96,71","","","","-9","","ND"
"2018-11-09 08:00","2018","11","09","08:00","-8,3","","-9,7","","90","","5","","3","","","","96,76","","","","-10","","ND"
"2018-11-09 09:00","2018","11","09","09:00","-7,7","","-9,2","","89","","36","","3","","","","96,83","","","","-9","","ND"
"2018-11-09 10:00","2018","11","09","10:00","-6,6","","-8,1","","89","","2","","2","","","","96,89","","","","-8","","ND"
"2018-11-09 11:00","2018","11","09","11:00","-6,2","","-7,6","","90","","7","","2","","","","96,99","","","","-7","","ND"
"2018-11-09 12:00","2018","11","09","12:00","-5,3","","-6,8","","89","","17","","2","","","","97,05","","","","-6","","ND"
"2018-11-09 13:00","2018","11","09","13:00","-4,2","","-6,0","","88","","21","","1","","","","97,12","","","","-5","","ND"
"2018-11-09 14:00","2018","11","09","14:00","-4,3","","-8,1","","75","","32","","7","","","","97,19","","","","-7","","ND"
"2018-11-09 15:00","2018","11","09","15:00","-4,6","","-8,5","","74","","32","","4","","","","97,27","","","","-6","","ND"
"2018-11-09 16:00","2018","11","09","16:00","-4,8","","-9,4","","70","","33","","6","","","","97,30","","","","-8","","ND"
"2018-11-09 17:00","2018","11","09","17:00","-5,0","","-8,9","","74","","34","","1","","","","97,35","","","","-5","","ND"
"2018-11-09 18:00","2018","11","09","18:00","-5,3","","-8,2","","80","","","","0","","","","97,38","","","","","","ND"
"2018-11-09 19:00","2018","11","09","19:00","-5,4","","-7,9","","83","","","","0","","","","97,38","","","","","","ND"
"2018-11-09 20:00","2018","11","09","20:00","-6,5","","-8,2","","87","","18","","1","","","","97,41","","","","-7","","ND"
