"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2017-09-01 00:00","2017","09","01","00:00","9,6","","4,7","","71","","35","","2","","","","96,34","","","","","","ND"
"2017-09-01 01:00","2017","09","01","01:00","8,6","","4,0","","73","","25","","2","","","","96,35","","","","","","ND"
"2017-09-01 02:00","2017","09","01","02:00","7,1","","3,6","","78","","27","","5","","","","96,34","","","","","","ND"
"2017-09-01 03:00","2017","09","01","03:00","7,3","","4,6","","84","","20","","4","","","","96,37","","","","","","ND"
"2017-09-01 04:00","2017","09","01","04:00","6,5","","3,8","","83","","21","","2","","","","96,36","","","","","","ND"
"2017-09-01 05:00","2017","09","01","05:00","6,4","","4,5","","88","","21","","5","","","","96,37","","","","","","ND"
"2017-09-01 06:00","2017","09","01","06:00","6,1","","3,9","","85","","24","","3","","","","96,37","","","","","","ND"
"2017-09-01 07:00","2017","09","01","07:00","8,3","","4,1","","74","","20","","6","","","","96,38","","","","","","ND"
"2017-09-01 08:00","2017","09","01","08:00","10,9","","4,9","","66","","20","","6","","","","96,34","","","","","","ND"
"2017-09-01 09:00","2017","09","01","09:00","14,4","","5,4","","55","","19","","4","","","","96,33","","","","","","ND"
"2017-09-01 10:00","2017","09","01","10:00","16,9","","5,6","","47","","17","","8","","","","96,31","","","","","","ND"
"2017-09-01 11:00","2017","09","01","11:00","21,5","","2,4","","28","","26","","12","","","","96,33","","","","","","ND"
"2017-09-01 12:00","2017","09","01","12:00","21,7","","2,6","","28","","30","","12","","","","96,35","","","","","","ND"
"2017-09-01 13:00","2017","09","01","13:00","21,3","","1,6","","27","","27","","14","","","","96,36","","","","","","ND"
"2017-09-01 14:00","2017","09","01","14:00","22,4","","2,4","","27","","27","","16","","","","96,39","","","","","","ND"
"2017-09-01 15:00","2017","09","01","15:00","21,3","","2,4","","29","","30","","14","","","","96,42","","","","","","ND"
"2017-09-01 16:00","2017","09","01","16:00","21,3","","2,7","","29","","31","","14","","","","96,44","","","","","","ND"
"2017-09-01 17:00","2017","09","01","17:00","21,2","","2,5","","29","","30","","13","","","","96,46","","","","","","ND"
"2017-09-01 18:00","2017","09","01","18:00","19,9","","3,5","","34","","31","","10","","","","96,48","","","","","","ND"
"2017-09-01 19:00","2017","09","01","19:00","17,7","","4,5","","42","","31","","8","","","","96,51","","","","","","ND"
"2017-09-01 20:00","2017","09","01","20:00","15,9","","4,7","","47","","35","","7","","","","96,55","","","","","","ND"
"2017-09-01 21:00","2017","09","01","21:00","13,6","","4,9","","56","","32","","3","","","","96,55","","","","","","ND"
"2017-09-01 22:00","2017","09","01","22:00","11,4","","7,0","","74","","15","","4","","","","96,58","","","","","","ND"
"2017-09-01 23:00","2017","09","01","23:00","9,9","","7,2","","84","","15","","5","","","","96,61","","","","","","ND"
"2017-09-02 00:00","2017","09","02","00:00","8,9","","5,7","","80","","25","","2","","","","96,64","","","","","","ND"
"2017-09-02 01:00","2017","09","02","01:00","8,7","","6,7","","87","","20","","2","","","","96,66","","","","","","ND"
"2017-09-02 02:00","2017","09","02","02:00","7,8","","5,9","","88","","5","","1","","","","96,65","","","","","","ND"
"2017-09-02 03:00","2017","09","02","03:00","7,1","","5,5","","90","","19","","4","","","","96,65","","","","","","ND"
"2017-09-02 04:00","2017","09","02","04:00","6,5","","4,6","","88","","18","","3","","","","96,63","","","","","","ND"
"2017-09-02 05:00","2017","09","02","05:00","7,1","","4,9","","86","","21","","7","","","","96,65","","","","","","ND"
"2017-09-02 06:00","2017","09","02","06:00","7,1","","4,7","","84","","21","","11","","","","96,66","","","","","","ND"
"2017-09-02 07:00","2017","09","02","07:00","8,0","","4,6","","79","","20","","9","","","","96,64","","","","","","ND"
"2017-09-02 08:00","2017","09","02","08:00","9,0","","5,0","","76","","20","","9","","","","96,64","","","","","","ND"
"2017-09-02 09:00","2017","09","02","09:00","10,6","","5,8","","72","","20","","10","","","","96,64","","","","","","ND"
"2017-09-02 10:00","2017","09","02","10:00","12,3","","5,6","","64","","18","","8","","","","96,62","","","","","","ND"
"2017-09-02 11:00","2017","09","02","11:00","14,4","","6,8","","60","","19","","6","","","","96,59","","","","","","ND"
"2017-09-02 12:00","2017","09","02","12:00","17,3","","5,2","","45","","17","","7","","","","96,57","","","","","","ND"
"2017-09-02 13:00","2017","09","02","13:00","18,2","","4,4","","40","","24","","6","","","","96,57","","","","","","ND"
"2017-09-02 14:00","2017","09","02","14:00","18,6","","1,3","","31","","31","","5","","","","96,58","","","","","","ND"
"2017-09-02 15:00","2017","09","02","15:00","18,4","","2,8","","35","","35","","5","","","","96,59","","","","","","ND"
"2017-09-02 16:00","2017","09","02","16:00","18,2","","3,6","","38","","29","","5","","","","96,61","","","","","","ND"
"2017-09-02 17:00","2017","09","02","17:00","18,3","","2,2","","34","","31","","6","","","","96,66","","","","","","ND"
"2017-09-02 18:00","2017","09","02","18:00","17,2","","3,9","","41","","30","","4","","","","96,72","","","","","","ND"
"2017-09-02 19:00","2017","09","02","19:00","14,6","","5,4","","54","","27","","5","","","","96,76","","","","","","ND"
"2017-09-02 20:00","2017","09","02","20:00","12,5","","3,4","","54","","29","","7","","","","96,82","","","","","","ND"
"2017-09-02 21:00","2017","09","02","21:00","13,4","","2,3","","47","","30","","8","","","","96,90","","","","","","ND"
"2017-09-02 22:00","2017","09","02","22:00","12,1","","1,5","","48","","30","","6","","","","96,94","","","","","","ND"
"2017-09-02 23:00","2017","09","02","23:00","12,6","","1,8","","48","","30","","10","","","","96,97","","","","","","ND"
"2017-09-03 00:00","2017","09","03","00:00","11,9","","1,5","","49","","30","","6","","","","97,03","","","","","","ND"
"2017-09-03 01:00","2017","09","03","01:00","12,5","","1,5","","47","","30","","11","","","","97,09","","","","","","ND"
"2017-09-03 02:00","2017","09","03","02:00","11,6","","1,3","","49","","27","","10","","","","97,16","","","","","","ND"
"2017-09-03 03:00","2017","09","03","03:00","8,3","","1,6","","63","","32","","3","","","","97,21","","","","","","ND"
"2017-09-03 04:00","2017","09","03","04:00","6,7","","2,8","","77","","17","","6","","","","97,26","","","","","","ND"
"2017-09-03 05:00","2017","09","03","05:00","5,3","","2,6","","83","","19","","6","","","","97,31","","","","","","ND"
"2017-09-03 06:00","2017","09","03","06:00","5,8","","2,7","","81","","20","","12","","","","97,38","","","","","","ND"
"2017-09-03 07:00","2017","09","03","07:00","6,8","","2,8","","75","","17","","7","","","","97,47","","","","","","ND"
"2017-09-03 08:00","2017","09","03","08:00","9,6","","3,3","","65","","20","","11","","","","97,51","","","","","","ND"
"2017-09-03 09:00","2017","09","03","09:00","12,9","","4,2","","56","","16","","7","","","","97,56","","","","","","ND"
"2017-09-03 10:00","2017","09","03","10:00","17,4","","-1,2","","28","","31","","16","","","","97,58","","","","","","ND"
"2017-09-03 11:00","2017","09","03","11:00","18,4","","-1,6","","26","","29","","18","","","","97,62","","","","","","ND"
"2017-09-03 12:00","2017","09","03","12:00","19,0","","-1,7","","24","","32","","15","","","","97,68","","","","","","ND"
"2017-09-03 13:00","2017","09","03","13:00","18,4","","-3,2","","23","","32","","17","","","","97,73","","","","","","ND"
"2017-09-03 14:00","2017","09","03","14:00","19,7","","-2,3","","23","","33","","12","","","","97,75","","","","","","ND"
"2017-09-03 15:00","2017","09","03","15:00","19,9","","-2,2","","22","","33","","7","","","","97,79","","","","","","ND"
"2017-09-03 16:00","2017","09","03","16:00","20,0","","-2,3","","22","","31","","8","","","","97,82","","","","","","ND"
"2017-09-03 17:00","2017","09","03","17:00","19,0","","-2,2","","24","","35","","6","","","","97,84","","","","","","ND"
"2017-09-03 18:00","2017","09","03","18:00","17,8","","-0,5","","29","","2","","2","","","","97,86","","","","","","ND"
"2017-09-03 19:00","2017","09","03","19:00","13,6","","3,1","","49","","24","","3","","","","97,93","","","","","","ND"
"2017-09-03 20:00","2017","09","03","20:00","11,0","","4,5","","64","","25","","2","","","","97,99","","","","","","ND"
"2017-09-03 21:00","2017","09","03","21:00","8,9","","3,9","","71","","27","","4","","","","98,04","","","","","","ND"
"2017-09-03 22:00","2017","09","03","22:00","7,5","","3,4","","75","","30","","2","","","","98,09","","","","","","ND"
"2017-09-03 23:00","2017","09","03","23:00","6,5","","2,9","","78","","25","","4","","","","98,12","","","","","","ND"
"2017-09-04 00:00","2017","09","04","00:00","6,6","","3,0","","78","","26","","3","","","","98,13","","","","","","ND"
"2017-09-04 01:00","2017","09","04","01:00","6,4","","2,8","","78","","22","","3","","","","98,13","","","","","","ND"
"2017-09-04 02:00","2017","09","04","02:00","4,9","","2,8","","86","","0","","1","","","","98,12","","","","","","ND"
"2017-09-04 03:00","2017","09","04","03:00","4,3","","1,7","","83","","","","0","","","","98,11","","","","","","ND"
"2017-09-04 04:00","2017","09","04","04:00","3,1","","1,1","","87","","29","","2","","","","98,05","","","","","","ND"
"2017-09-04 05:00","2017","09","04","05:00","2,5","","0,9","","89","","33","","3","","","","98,03","","","","","","ND"
"2017-09-04 06:00","2017","09","04","06:00","2,5","","0,3","","86","","27","","3","","","","98,01","","","","","","ND"
"2017-09-04 07:00","2017","09","04","07:00","5,4","","1,7","","77","","21","","6","","","","97,97","","","","","","ND"
"2017-09-04 08:00","2017","09","04","08:00","7,8","","2,2","","68","","17","","7","","","","97,94","","","","","","ND"
"2017-09-04 09:00","2017","09","04","09:00","10,7","","1,6","","53","","20","","4","","","","97,91","","","","","","ND"
"2017-09-04 10:00","2017","09","04","10:00","13,4","","2,5","","48","","18","","4","","","","97,87","","","","","","ND"
"2017-09-04 11:00","2017","09","04","11:00","15,6","","3,1","","43","","19","","3","","","","97,80","","","","","","ND"
"2017-09-04 12:00","2017","09","04","12:00","18,3","","3,2","","36","","23","","4","","","","97,75","","","","","","ND"
"2017-09-04 13:00","2017","09","04","13:00","20,7","","3,9","","33","","12","","2","","","","97,71","","","","","","ND"
"2017-09-04 14:00","2017","09","04","14:00","21,7","","3,6","","30","","10","","2","","","","97,64","","","","","","ND"
"2017-09-04 15:00","2017","09","04","15:00","23,4","","3,1","","26","","20","","3","","","","97,57","","","","","","ND"
"2017-09-04 16:00","2017","09","04","16:00","23,4","","4,2","","29","","0","","1","","","","97,48","","","","","","ND"
"2017-09-04 17:00","2017","09","04","17:00","24,0","","5,0","","29","","12","","2","","","","97,41","","","","","","ND"
"2017-09-04 18:00","2017","09","04","18:00","23,1","","4,9","","31","","13","","3","","","","97,36","","","","","","ND"
"2017-09-04 19:00","2017","09","04","19:00","20,1","","7,0","","42","","11","","2","","","","97,30","","","","","","ND"
"2017-09-04 20:00","2017","09","04","20:00","16,9","","7,6","","54","","0","","1","","","","97,30","","","","","","ND"
"2017-09-04 21:00","2017","09","04","21:00","14,6","","8,2","","66","","36","","2","","","","97,30","","","","","","ND"
"2017-09-04 22:00","2017","09","04","22:00","12,6","","8,3","","75","","30","","2","","","","97,30","","","","","","ND"
"2017-09-04 23:00","2017","09","04","23:00","11,4","","8,0","","79","","27","","4","","","","97,30","","","","","","ND"
"2017-09-05 00:00","2017","09","05","00:00","11,1","","8,8","","86","","20","","2","","","","97,31","","","","","","ND"
"2017-09-05 01:00","2017","09","05","01:00","10,3","","8,4","","88","","16","","2","","","","97,32","","","","","","ND"
"2017-09-05 02:00","2017","09","05","02:00","8,7","","6,5","","86","","25","","1","","","","97,33","","","","","","ND"
"2017-09-05 03:00","2017","09","05","03:00","8,4","","6,6","","88","","23","","1","","","","97,34","","","","","","ND"
"2017-09-05 04:00","2017","09","05","04:00","7,8","","5,4","","85","","23","","1","","","","97,38","","","","","","ND"
