"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2019-02-01 00:00","2019","02","01","00:00","-22,1","","-25,0","","77","","34","","3","","","","97,88","","","","-25","","ND"
"2019-02-01 01:00","2019","02","01","01:00","-22,7","","-25,5","","78","","33","","2","","","","97,90","","","","-25","","ND"
"2019-02-01 02:00","2019","02","01","02:00","-23,6","","-26,7","","76","","2","","3","","","","97,93","","","","-26","","ND"
"2019-02-01 03:00","2019","02","01","03:00","-23,4","","-26,3","","77","","36","","7","","","","97,93","","","","-30","","ND"
"2019-02-01 04:00","2019","02","01","04:00","-22,9","","-26,7","","71","","36","","6","","","","97,93","","","","-28","","ND"
"2019-02-01 05:00","2019","02","01","05:00","-23,2","","-27,0","","71","","36","","8","","","","97,93","","","","-30","","ND"
"2019-02-01 06:00","2019","02","01","06:00","-23,4","","-27,3","","71","","1","","9","","","","97,92","","","","-31","","ND"
"2019-02-01 07:00","2019","02","01","07:00","-23,9","","-27,4","","72","","36","","10","","","","97,90","","","","-32","","ND"
"2019-02-01 08:00","2019","02","01","08:00","-24,4","","-28,0","","72","","1","","13","","","","97,95","","","","-34","","ND"
"2019-02-01 09:00","2019","02","01","09:00","-24,6","","-28,1","","73","","1","","9","","","","97,95","","","","-32","","ND"
"2019-02-01 10:00","2019","02","01","10:00","-24,7","","-28,3","","72","","1","","11","","","","97,95","","","","-33","","ND"
"2019-02-01 11:00","2019","02","01","11:00","-24,9","","-28,6","","71","","36","","10","","","","97,95","","","","-33","","ND"
"2019-02-01 12:00","2019","02","01","12:00","-24,9","","-28,7","","71","","1","","12","","","","97,94","","","","-34","","ND"
"2019-02-01 13:00","2019","02","01","13:00","-24,6","","-28,4","","71","","2","","7","","","","97,90","","","","-31","","ND"
"2019-02-01 14:00","2019","02","01","14:00","-24,6","","-28,3","","71","","36","","11","","","","97,88","","","","-33","","ND"
"2019-02-01 15:00","2019","02","01","15:00","-24,6","","-28,4","","71","","36","","14","","","","97,85","","","","-34","","ND"
"2019-02-01 16:00","2019","02","01","16:00","-24,5","","-27,9","","74","","36","","13","","","","97,86","","","","-34","","ND"
"2019-02-01 17:00","2019","02","01","17:00","-24,6","","-27,9","","74","","36","","12","","","","97,85","","","","-34","","ND"
"2019-02-01 18:00","2019","02","01","18:00","-24,8","","-28,0","","74","","36","","12","","","","97,89","","","","-34","","ND"
"2019-02-01 19:00","2019","02","01","19:00","-24,7","","-28,0","","74","","36","","15","","","","97,89","","","","-35","","ND"
"2019-02-01 20:00","2019","02","01","20:00","-24,8","","-28,0","","74","","36","","14","","","","97,88","","","","-35","","ND"
"2019-02-01 21:00","2019","02","01","21:00","-24,8","","-28,1","","74","","36","","13","","","","97,87","","","","-34","","ND"
"2019-02-01 22:00","2019","02","01","22:00","-24,9","","-28,1","","74","","36","","13","","","","97,89","","","","-34","","ND"
"2019-02-01 23:00","2019","02","01","23:00","-24,9","","-28,3","","73","","36","","14","","","","97,93","","","","-35","","ND"
"2019-02-02 00:00","2019","02","02","00:00","-25,0","","-28,4","","73","","36","","13","","","","97,96","","","","-34","","ND"
"2019-02-02 01:00","2019","02","02","01:00","-25,1","","-28,4","","73","","35","","10","","","","98,03","","","","-33","","ND"
"2019-02-02 02:00","2019","02","02","02:00","-25,2","","-28,7","","72","","35","","14","","","","98,05","","","","-35","","ND"
"2019-02-02 03:00","2019","02","02","03:00","-25,1","","-28,6","","73","","36","","13","","","","98,09","","","","-35","","ND"
"2019-02-02 04:00","2019","02","02","04:00","-25,1","","-28,5","","73","","36","","12","","","","98,15","","","","-34","","ND"
"2019-02-02 05:00","2019","02","02","05:00","-25,0","","-28,5","","73","","34","","12","","","","98,19","","","","-34","","ND"
"2019-02-02 06:00","2019","02","02","06:00","-25,1","","-28,7","","72","","34","","13","","","","98,23","","","","-35","","ND"
"2019-02-02 07:00","2019","02","02","07:00","-25,2","","-28,8","","72","","34","","13","","","","98,29","","","","-35","","ND"
"2019-02-02 08:00","2019","02","02","08:00","-25,4","","-28,9","","72","","35","","11","","","","98,33","","","","-34","","ND"
"2019-02-02 09:00","2019","02","02","09:00","-25,3","","-29,0","","71","","34","","11","","","","98,40","","","","-34","","ND"
"2019-02-02 10:00","2019","02","02","10:00","-25,1","","-29,0","","70","","34","","12","","","","98,46","","","","-34","","ND"
"2019-02-02 11:00","2019","02","02","11:00","-24,9","","-28,9","","70","","34","","11","","","","98,50","","","","-34","","ND"
"2019-02-02 12:00","2019","02","02","12:00","-24,3","","-29,0","","65","","34","","13","","","","98,54","","","","-34","","ND"
"2019-02-02 13:00","2019","02","02","13:00","-23,9","","-28,6","","66","","34","","11","","","","98,52","","","","-32","","ND"
"2019-02-02 14:00","2019","02","02","14:00","-23,7","","-28,5","","65","","35","","13","","","","98,56","","","","-33","","ND"
"2019-02-02 15:00","2019","02","02","15:00","-23,3","","-27,8","","67","","34","","13","","","","98,57","","","","-32","","ND"
"2019-02-02 16:00","2019","02","02","16:00","-23,6","","-27,4","","71","","1","","7","","","","98,61","","","","-30","","ND"
"2019-02-02 17:00","2019","02","02","17:00","-24,8","","-27,7","","77","","1","","1","","","","98,62","","","","-26","","ND"
"2019-02-02 18:00","2019","02","02","18:00","-25,1","","-27,8","","78","","28","","2","","","","98,63","","","","-27","","ND"
"2019-02-02 19:00","2019","02","02","19:00","-25,7","","-28,6","","77","","34","","3","","","","98,63","","","","-29","","ND"
"2019-02-02 20:00","2019","02","02","20:00","-25,4","","-28,1","","78","","25","","2","","","","98,67","","","","-27","","ND"
"2019-02-02 21:00","2019","02","02","21:00","-25,9","","-28,6","","78","","18","","1","","","","98,68","","","","-27","","ND"
"2019-02-02 22:00","2019","02","02","22:00","-27,1","","-30,0","","76","","0","","1","","","","98,68","","","","-28","","ND"
"2019-02-02 23:00","2019","02","02","23:00","-28,9","","-32,0","","75","","","","0","","","","98,66","","","","","","ND"
"2019-02-03 00:00","2019","02","03","00:00","-29,9","","-33,1","","74","","27","","3","","","","98,65","","","","-33","","ND"
"2019-02-03 01:00","2019","02","03","01:00","-31,3","","-34,5","","73","","23","","2","","","","98,63","","","","-34","","ND"
"2019-02-03 02:00","2019","02","03","02:00","-31,0","","-34,0","","75","","20","","5","","","","98,60","","","","-37","","ND"
"2019-02-03 03:00","2019","02","03","03:00","-31,5","","-34,5","","75","","20","","5","","","","98,58","","","","-37","","ND"
"2019-02-03 04:00","2019","02","03","04:00","-30,6","","-33,6","","75","","20","","6","","","","98,55","","","","-37","","ND"
"2019-02-03 05:00","2019","02","03","05:00","-30,8","","-33,9","","75","","18","","5","","","","98,50","","","","-37","","ND"
"2019-02-03 06:00","2019","02","03","06:00","-31,2","","-34,3","","74","","21","","7","","","","98,51","","","","-39","","ND"
"2019-02-03 07:00","2019","02","03","07:00","-31,4","","-34,6","","74","","20","","7","","","","98,49","","","","-39","","ND"
"2019-02-03 08:00","2019","02","03","08:00","-31,4","","-34,7","","73","","21","","6","","","","98,46","","","","-38","","ND"
"2019-02-03 09:00","2019","02","03","09:00","-31,4","","-34,6","","73","","21","","5","","","","98,45","","","","-37","","ND"
"2019-02-03 10:00","2019","02","03","10:00","-30,2","","-33,9","","70","","20","","6","","","","98,41","","","","-37","","ND"
"2019-02-03 11:00","2019","02","03","11:00","-28,8","","-32,5","","70","","21","","8","","","","98,38","","","","-37","","ND"
"2019-02-03 12:00","2019","02","03","12:00","-26,9","","-31,4","","65","","19","","5","","","","98,33","","","","-32","","ND"
"2019-02-03 13:00","2019","02","03","13:00","-24,7","","-30,1","","61","","17","","6","","","","98,27","","","","-30","","ND"
"2019-02-03 14:00","2019","02","03","14:00","-23,1","","-28,9","","59","","21","","6","","","","98,21","","","","-29","","ND"
"2019-02-03 15:00","2019","02","03","15:00","-21,7","","-27,1","","62","","26","","2","","","","98,12","","","","-24","","ND"
"2019-02-03 16:00","2019","02","03","16:00","-22,1","","-26,5","","68","","","","0","","","","98,10","","","","","","ND"
"2019-02-03 17:00","2019","02","03","17:00","-25,1","","-28,0","","77","","31","","4","","","","98,07","","","","-29","","ND"
"2019-02-03 18:00","2019","02","03","18:00","-27,9","","-30,9","","76","","","","0","","","","98,04","","","","","","ND"
"2019-02-03 19:00","2019","02","03","19:00","-28,5","","-31,6","","75","","28","","3","","","","98,00","","","","-32","","ND"
"2019-02-03 20:00","2019","02","03","20:00","-26,2","","-28,6","","81","","26","","4","","","","97,97","","","","-30","","ND"
"2019-02-03 21:00","2019","02","03","21:00","-29,5","","-32,6","","74","","26","","3","","","","97,93","","","","-33","","ND"
"2019-02-03 22:00","2019","02","03","22:00","-29,1","","-32,0","","76","","22","","7","","","","97,88","","","","-36","","ND"
"2019-02-03 23:00","2019","02","03","23:00","-28,9","","-31,9","","76","","20","","4","","","","97,84","","","","-33","","ND"
"2019-02-04 00:00","2019","02","04","00:00","-30,0","","-33,0","","75","","23","","4","","","","97,80","","","","-35","","ND"
"2019-02-04 01:00","2019","02","04","01:00","-31,4","","-34,5","","74","","25","","2","","","","97,79","","","","-34","","ND"
"2019-02-04 02:00","2019","02","04","02:00","-32,5","","-35,8","","72","","26","","4","","","","97,76","","","","-37","","ND"
"2019-02-04 03:00","2019","02","04","03:00","-33,6","","-37,0","","72","","25","","6","","","","97,71","","","","-41","","ND"
"2019-02-04 04:00","2019","02","04","04:00","-34,8","","-38,2","","71","","0","","1","","","","97,67","","","","-36","","ND"
"2019-02-04 05:00","2019","02","04","05:00","-34,9","","-38,3","","71","","26","","6","","","","97,62","","","","-42","","ND"
"2019-02-04 06:00","2019","02","04","06:00","-35,2","","-38,7","","70","","27","","5","","","","97,60","","","","-42","","ND"
"2019-02-04 07:00","2019","02","04","07:00","-35,9","","-39,4","","70","","0","","1","","","","97,54","","","","-37","","ND"
"2019-02-04 08:00","2019","02","04","08:00","-36,0","","-39,6","","70","","","","0","","","","97,50","","","","","","ND"
"2019-02-04 09:00","2019","02","04","09:00","-35,6","","-39,1","","70","","21","","2","","","","97,47","","","","-38","","ND"
"2019-02-04 10:00","2019","02","04","10:00","-32,1","","-35,6","","71","","21","","2","","","","97,38","","","","-34","","ND"
