"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2017-08-03 23:00","2017","08","03","23:00","15,6","","13,1","","85","","17","","4","","","","97,55","","","","","","ND"
"2017-08-04 00:00","2017","08","04","00:00","14,0","","12,5","","90","","20","","2","","","","97,56","","","","","","ND"
"2017-08-04 01:00","2017","08","04","01:00","12,7","","12,0","","96","","21","","3","","","","97,57","","","","","","ND"
"2017-08-04 02:00","2017","08","04","02:00","12,1","","11,5","","96","","20","","4","","","","97,59","","","","","","ND"
"2017-08-04 03:00","2017","08","04","03:00","12,0","","11,1","","95","","18","","5","","","","97,59","","","","","","ND"
"2017-08-04 04:00","2017","08","04","04:00","12,0","","11,0","","93","","21","","9","","","","97,61","","","","","","ND"
"2017-08-04 05:00","2017","08","04","05:00","11,3","","10,5","","95","","19","","4","","","","97,63","","","","","","ND"
"2017-08-04 06:00","2017","08","04","06:00","12,4","","10,8","","90","","20","","7","","","","97,62","","","","","","ND"
"2017-08-04 07:00","2017","08","04","07:00","14,0","","11,4","","84","","20","","9","","","","97,65","","","","","","ND"
"2017-08-04 08:00","2017","08","04","08:00","16,4","","12,1","","75","","19","","6","","","","97,65","","","","","","ND"
"2017-08-04 09:00","2017","08","04","09:00","18,9","","12,8","","68","","18","","4","","","","97,65","","","","","","ND"
"2017-08-04 10:00","2017","08","04","10:00","21,6","","12,6","","57","","19","","4","","","","97,61","","","","","","ND"
"2017-08-04 11:00","2017","08","04","11:00","23,7","","11,0","","45","","17","","4","","","","97,59","","25","","","","ND"
"2017-08-04 12:00","2017","08","04","12:00","25,0","","12,1","","45","","17","","4","","","","97,54","","27","","","","ND"
"2017-08-04 13:00","2017","08","04","13:00","26,5","","8,4","","32","","17","","5","","","","97,49","","27","","","","ND"
"2017-08-04 14:00","2017","08","04","14:00","27,2","","5,7","","25","","21","","7","","","","97,44","","27","","","","ND"
"2017-08-04 15:00","2017","08","04","15:00","27,5","","4,7","","23","","19","","5","","","","97,39","","27","","","","ND"
"2017-08-04 16:00","2017","08","04","16:00","27,9","","2,8","","20","","17","","3","","","","97,32","","26","","","","ND"
"2017-08-04 17:00","2017","08","04","17:00","27,8","","3,7","","21","","15","","3","","","","97,28","","27","","","","ND"
"2017-08-04 18:00","2017","08","04","18:00","26,7","","9,5","","34","","12","","1","","","","97,24","","28","","","","ND"
"2017-08-04 19:00","2017","08","04","19:00","23,9","","11,8","","47","","","","0","","","","97,19","","26","","","","ND"
"2017-08-04 20:00","2017","08","04","20:00","22,2","","13,4","","58","","25","","3","","","","97,18","","25","","","","ND"
"2017-08-04 21:00","2017","08","04","21:00","18,5","","13,3","","72","","25","","5","","","","97,17","","","","","","ND"
"2017-08-04 22:00","2017","08","04","22:00","18,6","","11,7","","64","","23","","4","","","","97,15","","","","","","ND"
"2017-08-04 23:00","2017","08","04","23:00","19,3","","9,5","","53","","19","","6","","","","97,15","","","","","","ND"
"2017-08-05 00:00","2017","08","05","00:00","18,6","","10,3","","58","","18","","8","","","","97,14","","","","","","ND"
"2017-08-05 01:00","2017","08","05","01:00","18,1","","10,0","","59","","19","","7","","","","97,12","","","","","","ND"
"2017-08-05 02:00","2017","08","05","02:00","16,0","","10,6","","70","","20","","5","","","","97,11","","","","","","ND"
"2017-08-05 03:00","2017","08","05","03:00","15,3","","11,2","","76","","22","","6","","","","97,11","","","","","","ND"
"2017-08-05 04:00","2017","08","05","04:00","13,6","","11,0","","84","","17","","6","","","","97,10","","","","","","ND"
"2017-08-05 05:00","2017","08","05","05:00","13,8","","10,8","","82","","17","","4","","","","97,11","","","","","","ND"
"2017-08-05 06:00","2017","08","05","06:00","14,7","","10,6","","77","","35","","3","","","","97,15","","","","","","ND"
"2017-08-05 07:00","2017","08","05","07:00","17,0","","11,0","","68","","3","","3","","","","97,16","","","","","","ND"
"2017-08-05 08:00","2017","08","05","08:00","19,4","","11,0","","58","","35","","8","","","","97,23","","","","","","ND"
"2017-08-05 09:00","2017","08","05","09:00","19,4","","12,6","","65","","35","","10","","","","97,27","","","","","","ND"
"2017-08-05 10:00","2017","08","05","10:00","21,3","","13,6","","62","","35","","8","","","","97,29","","","","","","ND"
"2017-08-05 11:00","2017","08","05","11:00","21,1","","13,0","","60","","36","","11","","","","97,34","","","","","","ND"
"2017-08-05 12:00","2017","08","05","12:00","19,7","","12,7","","64","","36","","12","","","","97,37","","","","","","ND"
"2017-08-05 13:00","2017","08","05","13:00","19,8","","12,9","","64","","1","","8","","","","97,42","","","","","","ND"
"2017-08-05 14:00","2017","08","05","14:00","19,6","","13,1","","66","","35","","12","","","","97,44","","","","","","ND"
"2017-08-05 15:00","2017","08","05","15:00","19,2","","13,7","","71","","36","","13","","","","97,45","","","","","","ND"
"2017-08-05 16:00","2017","08","05","16:00","18,9","","13,1","","69","","36","","13","","","","97,44","","","","","","ND"
"2017-08-05 17:00","2017","08","05","17:00","18,6","","13,5","","72","","36","","6","","","","97,48","","","","","","ND"
"2017-08-05 18:00","2017","08","05","18:00","18,2","","13,2","","72","","33","","6","","","","97,49","","","","","","ND"
"2017-08-05 19:00","2017","08","05","19:00","17,7","","13,1","","75","","3","","5","","","","97,49","","","","","","ND"
"2017-08-05 20:00","2017","08","05","20:00","17,2","","12,9","","76","","3","","6","","","","97,48","","","","","","ND"
"2017-08-05 21:00","2017","08","05","21:00","16,8","","12,8","","77","","32","","4","","","","97,54","","","","","","ND"
"2017-08-05 22:00","2017","08","05","22:00","16,3","","12,6","","79","","36","","6","","","","97,53","","","","","","ND"
"2017-08-05 23:00","2017","08","05","23:00","16,1","","12,2","","78","","2","","6","","","","97,52","","","","","","ND"
"2017-08-06 00:00","2017","08","06","00:00","15,4","","11,1","","76","","3","","6","","","","97,57","","","","","","ND"
"2017-08-06 01:00","2017","08","06","01:00","14,4","","11,3","","81","","1","","5","","","","97,58","","","","","","ND"
"2017-08-06 02:00","2017","08","06","02:00","13,5","","11,4","","87","","2","","7","","","","97,59","","","","","","ND"
"2017-08-06 03:00","2017","08","06","03:00","12,7","","11,5","","93","","36","","6","","","","97,64","","","","","","ND"
"2017-08-06 04:00","2017","08","06","04:00","12,0","","11,1","","94","","36","","9","","","","97,68","","","","","","ND"
"2017-08-06 05:00","2017","08","06","05:00","11,7","","10,9","","95","","35","","7","","","","97,71","","","","","","ND"
"2017-08-06 06:00","2017","08","06","06:00","11,5","","10,7","","95","","36","","8","","","","97,75","","","","","","ND"
"2017-08-06 07:00","2017","08","06","07:00","11,7","","10,6","","93","","35","","7","","","","97,79","","","","","","ND"
"2017-08-06 08:00","2017","08","06","08:00","11,9","","10,6","","92","","35","","6","","","","97,83","","","","","","ND"
"2017-08-06 09:00","2017","08","06","09:00","12,4","","10,7","","89","","35","","5","","","","97,85","","","","","","ND"
"2017-08-06 10:00","2017","08","06","10:00","13,6","","9,4","","76","","35","","3","","","","97,88","","","","","","ND"
"2017-08-06 11:00","2017","08","06","11:00","14,6","","9,4","","71","","33","","4","","","","97,87","","","","","","ND"
"2017-08-06 12:00","2017","08","06","12:00","14,8","","9,2","","69","","2","","3","","","","97,87","","","","","","ND"
"2017-08-06 13:00","2017","08","06","13:00","15,5","","8,7","","64","","16","","3","","","","97,87","","","","","","ND"
"2017-08-06 14:00","2017","08","06","14:00","17,0","","8,0","","55","","9","","3","","","","97,85","","","","","","ND"
"2017-08-06 15:00","2017","08","06","15:00","17,2","","8,3","","56","","19","","7","","","","97,82","","","","","","ND"
"2017-08-06 16:00","2017","08","06","16:00","17,3","","9,1","","58","","23","","10","","","","97,80","","","","","","ND"
"2017-08-06 17:00","2017","08","06","17:00","17,9","","9,6","","58","","20","","8","","","","97,78","","","","","","ND"
"2017-08-06 18:00","2017","08","06","18:00","17,6","","9,1","","58","","19","","7","","","","97,77","","","","","","ND"
"2017-08-06 19:00","2017","08","06","19:00","16,6","","10,8","","69","","22","","8","","","","97,75","","","","","","ND"
"2017-08-06 20:00","2017","08","06","20:00","15,0","","11,0","","77","","21","","4","","","","97,75","","","","","","ND"
"2017-08-06 21:00","2017","08","06","21:00","13,2","","11,2","","88","","24","","2","","","","97,76","","","","","","ND"
"2017-08-06 22:00","2017","08","06","22:00","11,8","","10,0","","89","","28","","1","","","","97,78","","","","","","ND"
"2017-08-06 23:00","2017","08","06","23:00","11,1","","9,7","","91","","29","","1","","","","97,76","","","","","","ND"
"2017-08-07 00:00","2017","08","07","00:00","10,6","","9,6","","93","","18","","1","","","","97,76","","","","","","ND"
"2017-08-07 01:00","2017","08","07","01:00","9,8","","8,9","","94","","32","","1","","","","97,74","","","","","","ND"
"2017-08-07 02:00","2017","08","07","02:00","8,4","","7,4","","93","","0","","1","","","","97,73","","","","","","ND"
"2017-08-07 03:00","2017","08","07","03:00","7,6","","6,8","","95","","31","","2","","","","97,72","","","","","","ND"
"2017-08-07 04:00","2017","08","07","04:00","6,9","","6,3","","96","","0","","1","","","","97,71","","","","","","ND"
"2017-08-07 05:00","2017","08","07","05:00","7,9","","7,4","","97","","","","0","","","","97,72","","","","","","ND"
"2017-08-07 06:00","2017","08","07","06:00","8,7","","8,1","","97","","","","0","","","","97,73","","","","","","ND"
"2017-08-07 07:00","2017","08","07","07:00","10,0","","8,8","","92","","17","","2","","","","97,71","","","","","","ND"
"2017-08-07 08:00","2017","08","07","08:00","13,2","","10,3","","83","","16","","1","","","","97,69","","","","","","ND"
"2017-08-07 09:00","2017","08","07","09:00","15,6","","11,2","","75","","18","","3","","","","97,68","","","","","","ND"
"2017-08-07 10:00","2017","08","07","10:00","17,5","","11,4","","68","","21","","5","","","","97,64","","","","","","ND"
"2017-08-07 11:00","2017","08","07","11:00","19,5","","12,2","","63","","18","","3","","","","97,62","","","","","","ND"
"2017-08-07 12:00","2017","08","07","12:00","20,9","","12,5","","59","","26","","3","","","","97,57","","","","","","ND"
"2017-08-07 13:00","2017","08","07","13:00","21,7","","12,3","","55","","19","","4","","","","97,54","","","","","","ND"
"2017-08-07 14:00","2017","08","07","14:00","22,4","","11,3","","49","","19","","6","","","","97,49","","","","","","ND"
"2017-08-07 15:00","2017","08","07","15:00","23,8","","10,9","","44","","22","","3","","","","97,44","","26","","","","ND"
"2017-08-07 16:00","2017","08","07","16:00","24,2","","8,3","","36","","18","","4","","","","97,39","","25","","","","ND"
"2017-08-07 17:00","2017","08","07","17:00","24,6","","7,1","","33","","20","","5","","","","97,36","","25","","","","ND"
"2017-08-07 18:00","2017","08","07","18:00","24,3","","7,6","","35","","16","","3","","","","97,33","","25","","","","ND"
"2017-08-07 19:00","2017","08","07","19:00","22,9","","11,2","","48","","","","0","","","","97,30","","25","","","","ND"
"2017-08-07 20:00","2017","08","07","20:00","20,0","","12,6","","62","","28","","2","","","","97,32","","","","","","ND"
"2017-08-07 21:00","2017","08","07","21:00","17,4","","13,0","","76","","29","","2","","","","97,33","","","","","","ND"
"2017-08-07 22:00","2017","08","07","22:00","15,8","","12,3","","80","","33","","2","","","","97,30","","","","","","ND"
"2017-08-07 23:00","2017","08","07","23:00","14,5","","12,2","","86","","36","","3","","","","97,29","","","","","","ND"
"2017-08-08 00:00","2017","08","08","00:00","13,5","","11,7","","89","","35","","1","","","","97,29","","","","","","ND"
"2017-08-08 01:00","2017","08","08","01:00","12,7","","11,2","","90","","","","0","","","","97,31","","","","","","ND"
"2017-08-08 02:00","2017","08","08","02:00","11,9","","10,2","","90","","27","","3","","","","97,32","","","","","","ND"
"2017-08-08 03:00","2017","08","08","03:00","11,3","","10,0","","92","","","","0","","","","97,32","","","","","","ND"
"2017-08-08 04:00","2017","08","08","04:00","10,6","","9,3","","92","","0","","1","","","","97,34","","","","","","ND"
"2017-08-08 05:00","2017","08","08","05:00","10,9","","10,3","","96","","0","","1","","","","97,34","","","","","","ND"
"2017-08-08 06:00","2017","08","08","06:00","11,6","","11,0","","96","","17","","2","","","","97,36","","","","","","ND"
"2017-08-08 07:00","2017","08","08","07:00","13,8","","11,6","","86","","19","","5","","","","97,36","","","","","","ND"
"2017-08-08 08:00","2017","08","08","08:00","16,5","","12,6","","78","","18","","4","","","","97,36","","","","","","ND"
"2017-08-08 09:00","2017","08","08","09:00","19,6","","14,2","","71","","18","","3","","","","97,33","","","","","","ND"
"2017-08-08 10:00","2017","08","08","10:00","22,6","","14,0","","58","","15","","1","","","","97,31","","26","","","","ND"
"2017-08-08 11:00","2017","08","08","11:00","24,5","","11,1","","43","","13","","2","","","","97,28","","26","","","","ND"
"2017-08-08 12:00","2017","08","08","12:00","26,1","","11,7","","41","","19","","6","","","","97,26","","28","","","","ND"
"2017-08-08 13:00","2017","08","08","13:00","27,1","","9,8","","34","","16","","6","","","","97,23","","28","","","","ND"
"2017-08-08 14:00","2017","08","08","14:00","28,7","","12,0","","36","","20","","6","","","","97,20","","31","","","","ND"
"2017-08-08 15:00","2017","08","08","15:00","28,6","","10,2","","32","","17","","4","","","","97,16","","30","","","","ND"
"2017-08-08 16:00","2017","08","08","16:00","29,1","","9,9","","30","","15","","5","","","","97,12","","30","","","","ND"
"2017-08-08 17:00","2017","08","08","17:00","29,0","","10,4","","31","","13","","3","","","","97,09","","30","","","","ND"
"2017-08-08 18:00","2017","08","08","18:00","26,0","","11,7","","41","","20","","2","","","","97,08","","28","","","","ND"
"2017-08-08 19:00","2017","08","08","19:00","25,9","","16,3","","56","","26","","2","","","","97,08","","31","","","","ND"
"2017-08-08 20:00","2017","08","08","20:00","23,5","","14,7","","58","","17","","4","","","","97,10","","27","","","","ND"
"2017-08-08 21:00","2017","08","08","21:00","20,9","","16,2","","75","","0","","1","","","","97,12","","26","","","","ND"
"2017-08-08 22:00","2017","08","08","22:00","18,6","","14,7","","78","","28","","3","","","","97,15","","","","","","ND"
"2017-08-08 23:00","2017","08","08","23:00","17,6","","14,5","","82","","0","","1","","","","97,18","","","","","","ND"
"2017-08-09 00:00","2017","08","09","00:00","15,9","","13,5","","86","","28","","3","","","","97,19","","","","","","ND"
"2017-08-09 01:00","2017","08","09","01:00","15,0","","13,0","","88","","","","0","","","","97,20","","","","","","ND"
"2017-08-09 02:00","2017","08","09","02:00","14,5","","13,0","","91","","27","","1","","","","97,24","","","","","","ND"
"2017-08-09 03:00","2017","08","09","03:00","14,0","","12,9","","93","","19","","4","","","","97,26","","","","","","ND"
"2017-08-09 04:00","2017","08","09","04:00","13,3","","12,1","","92","","29","","1","","","","97,28","","","","","","ND"
"2017-08-09 05:00","2017","08","09","05:00","13,2","","11,5","","89","","22","","2","","","","97,33","","","","","","ND"
"2017-08-09 06:00","2017","08","09","06:00","14,8","","12,1","","84","","","","0","","","","97,35","","","","","","ND"
"2017-08-09 07:00","2017","08","09","07:00","16,4","","13,0","","80","","14","","2","","","","97,39","","","","","","ND"
"2017-08-09 08:00","2017","08","09","08:00","18,9","","13,6","","71","","18","","1","","","","97,38","","","","","","ND"
"2017-08-09 09:00","2017","08","09","09:00","20,7","","14,9","","70","","10","","4","","","","97,38","","25","","","","ND"
"2017-08-09 10:00","2017","08","09","10:00","23,2","","15,2","","61","","13","","4","","","","97,37","","27","","","","ND"
"2017-08-09 11:00","2017","08","09","11:00","24,9","","15,1","","54","","17","","5","","","","97,36","","29","","","","ND"
"2017-08-09 12:00","2017","08","09","12:00","27,2","","11,6","","38","","21","","2","","","","97,34","","29","","","","ND"
"2017-08-09 13:00","2017","08","09","13:00","28,2","","11,9","","37","","26","","2","","","","97,32","","30","","","","ND"
"2017-08-09 14:00","2017","08","09","14:00","29,2","","8,7","","28","","15","","2","","","","97,29","","30","","","","ND"
"2017-08-09 15:00","2017","08","09","15:00","29,4","","9,9","","30","","2","","2","","","","97,26","","31","","","","ND"
"2017-08-09 16:00","2017","08","09","16:00","30,0","","9,8","","29","","20","","3","","","","97,23","","31","","","","ND"
"2017-08-09 17:00","2017","08","09","17:00","29,5","","11,6","","33","","33","","2","","","","97,18","","32","","","","ND"
"2017-08-09 18:00","2017","08","09","18:00","28,6","","12,5","","37","","5","","2","","","","97,18","","31","","","","ND"
"2017-08-09 19:00","2017","08","09","19:00","26,9","","13,4","","44","","3","","3","","","","97,16","","30","","","","ND"
"2017-08-09 20:00","2017","08","09","20:00","23,8","","13,4","","52","","1","","1","","","","97,16","","27","","","","ND"
"2017-08-09 21:00","2017","08","09","21:00","20,7","","16,0","","75","","27","","4","","","","97,18","","25","","","","ND"
"2017-08-09 22:00","2017","08","09","22:00","19,0","","15,7","","81","","32","","3","","","","97,20","","","","","","ND"
"2017-08-09 23:00","2017","08","09","23:00","17,1","","14,0","","82","","29","","2","","","","97,19","","","","","","ND"
"2017-08-10 00:00","2017","08","10","00:00","16,7","","14,4","","86","","","","0","","","","97,17","","","","","","ND"
"2017-08-10 01:00","2017","08","10","01:00","15,6","","13,1","","85","","30","","4","","","","97,17","","","","","","ND"
"2017-08-10 02:00","2017","08","10","02:00","14,3","","12,2","","87","","33","","2","","","","97,17","","","","","","ND"
"2017-08-10 03:00","2017","08","10","03:00","13,9","","11,8","","87","","27","","3","","","","97,15","","","","","","ND"
"2017-08-10 04:00","2017","08","10","04:00","13,4","","11,7","","90","","21","","2","","","","97,14","","","","","","ND"
"2017-08-10 05:00","2017","08","10","05:00","13,4","","12,4","","94","","0","","1","","","","97,15","","","","","","ND"
"2017-08-10 06:00","2017","08","10","06:00","15,4","","13,3","","87","","17","","2","","","","97,14","","","","","","ND"
"2017-08-10 07:00","2017","08","10","07:00","17,4","","13,0","","76","","20","","5","","","","97,14","","","","","","ND"
"2017-08-10 08:00","2017","08","10","08:00","19,3","","12,7","","66","","20","","6","","","","97,13","","","","","","ND"
"2017-08-10 09:00","2017","08","10","09:00","21,5","","12,8","","58","","20","","4","","","","97,10","","","","","","ND"
"2017-08-10 10:00","2017","08","10","10:00","24,0","","13,3","","51","","21","","2","","","","97,06","","27","","","","ND"
"2017-08-10 11:00","2017","08","10","11:00","26,4","","14,4","","48","","20","","5","","","","97,02","","30","","","","ND"
