"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2017-02-01 00:00","2017","02","01","00:00","-17,9","","-19,8","","85","","22","","4","","","","98,82","","","","-21","","ND"
"2017-02-01 01:00","2017","02","01","01:00","-18,1","","-19,6","","88","","20","","4","","","","98,86","","","","-21","","ND"
"2017-02-01 02:00","2017","02","01","02:00","-17,9","","-19,5","","88","","21","","4","","","","98,92","","","","-21","","ND"
"2017-02-01 03:00","2017","02","01","03:00","-20,6","","-22,8","","82","","20","","3","","","","98,98","","","","-23","","ND"
"2017-02-01 04:00","2017","02","01","04:00","-20,2","","-22,1","","85","","22","","3","","","","98,99","","","","-23","","ND"
"2017-02-01 05:00","2017","02","01","05:00","-21,3","","-23,5","","83","","21","","4","","","","99,01","","","","-25","","ND"
"2017-02-01 06:00","2017","02","01","06:00","-20,5","","-22,4","","84","","21","","6","","","","99,05","","","","-26","","ND"
"2017-02-01 07:00","2017","02","01","07:00","-19,9","","-21,9","","84","","21","","8","","","","99,09","","","","-26","","ND"
"2017-02-01 08:00","2017","02","01","08:00","-20,0","","-22,1","","83","","20","","8","","","","99,11","","","","-26","","ND"
"2017-02-01 09:00","2017","02","01","09:00","-20,5","","-22,6","","83","","19","","7","","","","99,14","","","","-26","","ND"
