"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2019-06-01 00:00","2019","06","01","00:00","14,5","","7,1","","61","","7","","5","","","","96,46","","","","","","ND"
"2019-06-01 01:00","2019","06","01","01:00","12,1","","9,0","","81","","8","","5","","","","96,43","","","","","","ND"
"2019-06-01 02:00","2019","06","01","02:00","11,7","","9,5","","86","","6","","5","","","","96,34","","","","","","ND"
"2019-06-01 03:00","2019","06","01","03:00","11,0","","10,3","","95","","3","","3","","","","96,34","","","","","","ND"
"2019-06-01 04:00","2019","06","01","04:00","10,6","","10,1","","96","","30","","2","","","","96,36","","","","","","ND"
"2019-06-01 05:00","2019","06","01","05:00","10,5","","9,7","","95","","2","","5","","","","96,30","","","","","","ND"
"2019-06-01 06:00","2019","06","01","06:00","10,7","","10,2","","97","","16","","4","","","","96,27","","","","","","ND"
"2019-06-01 07:00","2019","06","01","07:00","10,9","","10,2","","95","","3","","3","","","","96,18","","","","","","ND"
"2019-06-01 08:00","2019","06","01","08:00","11,9","","10,1","","89","","6","","2","","","","96,11","","","","","","ND"
"2019-06-01 09:00","2019","06","01","09:00","12,5","","10,0","","85","","30","","3","","","","96,08","","","","","","ND"
"2019-06-01 10:00","2019","06","01","10:00","12,4","","10,3","","88","","36","","1","","","","96,04","","","","","","ND"
"2019-06-01 11:00","2019","06","01","11:00","12,1","","10,7","","92","","33","","3","","","","96,06","","","","","","ND"
"2019-06-01 12:00","2019","06","01","12:00","11,0","","8,8","","86","","30","","16","","","","96,10","","","","","","ND"
"2019-06-01 13:00","2019","06","01","13:00","10,8","","8,6","","86","","31","","6","","","","96,10","","","","","","ND"
"2019-06-01 14:00","2019","06","01","14:00","11,6","","8,6","","82","","29","","11","","","","96,10","","","","","","ND"
"2019-06-01 15:00","2019","06","01","15:00","12,3","","9,0","","80","","29","","7","","","","96,10","","","","","","ND"
"2019-06-01 16:00","2019","06","01","16:00","13,2","","9,5","","78","","24","","3","","","","96,02","","","","","","ND"
"2019-06-01 17:00","2019","06","01","17:00","13,4","","9,5","","78","","21","","10","","","","95,97","","","","","","ND"
"2019-06-01 18:00","2019","06","01","18:00","14,1","","9,9","","76","","19","","8","","","","95,93","","","","","","ND"
"2019-06-01 19:00","2019","06","01","19:00","13,9","","8,7","","71","","20","","9","","","","95,93","","","","","","ND"
"2019-06-01 20:00","2019","06","01","20:00","13,4","","9,4","","76","","21","","7","","","","95,89","","","","","","ND"
"2019-06-01 21:00","2019","06","01","21:00","13,1","","8,4","","73","","23","","13","","","","95,90","","","","","","ND"
"2019-06-01 22:00","2019","06","01","22:00","12,7","","4,6","","58","","27","","13","","","","95,91","","","","","","ND"
"2019-06-01 23:00","2019","06","01","23:00","11,7","","3,3","","56","","27","","13","","","","95,93","","","","","","ND"
"2019-06-02 00:00","2019","06","02","00:00","11,0","","2,3","","55","","27","","13","","","","95,96","","","","","","ND"
"2019-06-02 01:00","2019","06","02","01:00","9,7","","2,4","","60","","25","","7","","","","95,99","","","","","","ND"
"2019-06-02 02:00","2019","06","02","02:00","8,2","","2,7","","68","","25","","8","","","","96,02","","","","","","ND"
"2019-06-02 03:00","2019","06","02","03:00","6,8","","3,0","","77","","20","","7","","","","96,06","","","","","","ND"
"2019-06-02 04:00","2019","06","02","04:00","6,5","","4,2","","86","","18","","5","","","","96,06","","","","","","ND"
"2019-06-02 05:00","2019","06","02","05:00","7,4","","4,3","","81","","19","","7","","","","96,07","","","","","","ND"
"2019-06-02 06:00","2019","06","02","06:00","8,2","","4,6","","78","","18","","6","","","","96,08","","","","","","ND"
"2019-06-02 07:00","2019","06","02","07:00","9,8","","5,1","","72","","15","","2","","","","96,09","","","","","","ND"
"2019-06-02 08:00","2019","06","02","08:00","13,3","","0,0","","40","","31","","18","","","","96,11","","","","","","ND"
"2019-06-02 09:00","2019","06","02","09:00","13,7","","1,7","","44","","34","","16","","","","96,13","","","","","","ND"
"2019-06-02 10:00","2019","06","02","10:00","13,2","","2,6","","49","","34","","15","","","","96,14","","","","","","ND"
"2019-06-02 11:00","2019","06","02","11:00","14,7","","2,5","","44","","32","","19","","","","96,13","","","","","","ND"
"2019-06-02 12:00","2019","06","02","12:00","16,0","","2,2","","39","","33","","15","","","","96,12","","","","","","ND"
"2019-06-02 13:00","2019","06","02","13:00","17,2","","2,3","","37","","34","","14","","","","96,06","","","","","","ND"
"2019-06-02 14:00","2019","06","02","14:00","17,5","","1,8","","35","","36","","14","","","","96,04","","","","","","ND"
"2019-06-02 15:00","2019","06","02","15:00","18,2","","2,7","","36","","35","","6","","","","96,02","","","","","","ND"
"2019-06-02 16:00","2019","06","02","16:00","18,7","","3,4","","36","","35","","10","","","","95,95","","","","","","ND"
"2019-06-02 17:00","2019","06","02","17:00","17,8","","4,9","","43","","1","","9","","","","95,98","","","","","","ND"
"2019-06-02 18:00","2019","06","02","18:00","14,8","","5,7","","54","","3","","13","","","","96,00","","","","","","ND"
"2019-06-02 19:00","2019","06","02","19:00","13,8","","5,4","","57","","4","","11","","","","96,03","","","","","","ND"
"2019-06-02 20:00","2019","06","02","20:00","12,5","","4,4","","58","","3","","9","","","","96,02","","","","","","ND"
"2019-06-02 21:00","2019","06","02","21:00","11,7","","4,5","","61","","3","","9","","","","96,04","","","","","","ND"
"2019-06-02 22:00","2019","06","02","22:00","10,7","","3,5","","61","","3","","9","","","","96,07","","","","","","ND"
"2019-06-02 23:00","2019","06","02","23:00","10,0","","4,0","","66","","1","","6","","","","96,11","","","","","","ND"
"2019-06-03 00:00","2019","06","03","00:00","9,3","","3,0","","65","","4","","9","","","","96,16","","","","","","ND"
"2019-06-03 01:00","2019","06","03","01:00","8,6","","2,9","","68","","3","","7","","","","96,17","","","","","","ND"
"2019-06-03 02:00","2019","06","03","02:00","7,7","","3,2","","73","","1","","7","","","","96,19","","","","","","ND"
"2019-06-03 03:00","2019","06","03","03:00","7,3","","2,6","","72","","1","","6","","","","96,19","","","","","","ND"
"2019-06-03 04:00","2019","06","03","04:00","6,0","","3,9","","86","","34","","4","","","","96,21","","","","","","ND"
"2019-06-03 05:00","2019","06","03","05:00","5,7","","3,9","","88","","35","","7","","","","96,25","","","","","","ND"
"2019-06-03 06:00","2019","06","03","06:00","5,3","","3,7","","90","","33","","4","","","","96,31","","","","","","ND"
"2019-06-03 07:00","2019","06","03","07:00","4,8","","3,2","","89","","32","","6","","","","96,32","","","","","","ND"
"2019-06-03 08:00","2019","06","03","08:00","4,8","","3,8","","93","","31","","6","","","","96,32","","","","","","ND"
"2019-06-03 09:00","2019","06","03","09:00","5,0","","3,9","","92","","30","","6","","","","96,34","","","","","","ND"
"2019-06-03 10:00","2019","06","03","10:00","5,6","","3,9","","89","","28","","8","","","","96,36","","","","","","ND"
"2019-06-03 11:00","2019","06","03","11:00","6,8","","4,7","","87","","28","","8","","","","96,38","","","","","","ND"
"2019-06-03 12:00","2019","06","03","12:00","7,2","","4,4","","83","","30","","8","","","","96,41","","","","","","ND"
"2019-06-03 13:00","2019","06","03","13:00","7,9","","4,3","","78","","28","","7","","","","96,42","","","","","","ND"
"2019-06-03 14:00","2019","06","03","14:00","8,4","","5,0","","79","","24","","5","","","","96,44","","","","","","ND"
"2019-06-03 15:00","2019","06","03","15:00","8,4","","6,6","","88","","22","","10","","","","96,45","","","","","","ND"
"2019-06-03 16:00","2019","06","03","16:00","9,2","","6,4","","83","","19","","11","","","","96,45","","","","","","ND"
"2019-06-03 17:00","2019","06","03","17:00","9,7","","5,1","","73","","22","","11","","","","96,46","","","","","","ND"
"2019-06-03 18:00","2019","06","03","18:00","10,0","","5,7","","75","","22","","10","","","","96,45","","","","","","ND"
"2019-06-03 19:00","2019","06","03","19:00","9,9","","6,2","","78","","23","","8","","","","96,44","","","","","","ND"
"2019-06-03 20:00","2019","06","03","20:00","9,2","","5,8","","79","","19","","6","","","","96,43","","","","","","ND"
"2019-06-03 21:00","2019","06","03","21:00","8,0","","6,4","","90","","19","","4","","","","96,45","","","","","","ND"
"2019-06-03 22:00","2019","06","03","22:00","7,2","","6,1","","93","","13","","1","","","","96,44","","","","","","ND"
"2019-06-03 23:00","2019","06","03","23:00","7,1","","6,3","","95","","3","","2","","","","96,46","","","","","","ND"
"2019-06-04 00:00","2019","06","04","00:00","7,2","","6,3","","94","","6","","3","","","","96,46","","","","","","ND"
"2019-06-04 01:00","2019","06","04","01:00","6,2","","4,8","","90","","3","","10","","","","96,50","","","","","","ND"
"2019-06-04 02:00","2019","06","04","02:00","5,3","","4,1","","92","","1","","11","","","","96,55","","","","","","ND"
"2019-06-04 03:00","2019","06","04","03:00","4,0","","2,9","","93","","1","","11","","","","96,62","","","","","","ND"
"2019-06-04 04:00","2019","06","04","04:00","3,4","","2,5","","93","","35","","11","","","","96,71","","","","","","ND"
"2019-06-04 05:00","2019","06","04","05:00","3,0","","2,1","","94","","35","","9","","","","96,78","","","","","","ND"
"2019-06-04 06:00","2019","06","04","06:00","2,8","","1,8","","93","","35","","6","","","","96,81","","","","","","ND"
"2019-06-04 07:00","2019","06","04","07:00","4,1","","1,9","","86","","33","","6","","","","96,82","","","","","","ND"
"2019-06-04 08:00","2019","06","04","08:00","4,8","","2,0","","82","","33","","5","","","","96,83","","","","","","ND"
"2019-06-04 09:00","2019","06","04","09:00","6,1","","1,9","","74","","33","","7","","","","96,82","","","","","","ND"
"2019-06-04 10:00","2019","06","04","10:00","8,4","","2,6","","67","","2","","8","","","","96,82","","","","","","ND"
"2019-06-04 11:00","2019","06","04","11:00","8,5","","1,7","","62","","35","","8","","","","96,82","","","","","","ND"
"2019-06-04 12:00","2019","06","04","12:00","8,7","","2,1","","63","","32","","7","","","","96,83","","","","","","ND"
"2019-06-04 13:00","2019","06","04","13:00","9,8","","1,4","","56","","30","","11","","","","96,82","","","","","","ND"
"2019-06-04 14:00","2019","06","04","14:00","10,2","","2,5","","59","","33","","8","","","","96,80","","","","","","ND"
"2019-06-04 15:00","2019","06","04","15:00","10,8","","1,7","","53","","32","","7","","","","96,79","","","","","","ND"
"2019-06-04 16:00","2019","06","04","16:00","11,9","","2,7","","53","","32","","7","","","","96,77","","","","","","ND"
"2019-06-04 17:00","2019","06","04","17:00","12,0","","2,3","","51","","35","","6","","","","96,76","","","","","","ND"
"2019-06-04 18:00","2019","06","04","18:00","11,6","","3,6","","58","","1","","7","","","","96,78","","","","","","ND"
"2019-06-04 19:00","2019","06","04","19:00","11,0","","3,8","","61","","1","","6","","","","96,79","","","","","","ND"
"2019-06-04 20:00","2019","06","04","20:00","10,3","","4,0","","65","","2","","5","","","","96,82","","","","","","ND"
"2019-06-04 21:00","2019","06","04","21:00","9,5","","4,3","","70","","1","","6","","","","96,85","","","","","","ND"
"2019-06-04 22:00","2019","06","04","22:00","8,0","","4,2","","77","","34","","3","","","","96,87","","","","","","ND"
"2019-06-04 23:00","2019","06","04","23:00","7,8","","4,0","","77","","36","","8","","","","96,90","","","","","","ND"
