"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2019-03-01 00:00","2019","03","01","00:00","-21,6","","-25,9","","68","","5","","7","","","","99,41","","","","-28","","ND"
"2019-03-01 01:00","2019","03","01","01:00","-22,3","","-26,4","","70","","6","","6","","","","99,46","","","","-28","","ND"
"2019-03-01 02:00","2019","03","01","02:00","-23,4","","-26,7","","74","","6","","6","","","","99,52","","","","-29","","ND"
"2019-03-01 03:00","2019","03","01","03:00","-25,3","","-27,8","","80","","4","","2","","","","99,56","","","","-27","","ND"
"2019-03-01 04:00","2019","03","01","04:00","-26,9","","-29,6","","78","","35","","4","","","","99,60","","","","-31","","ND"
"2019-03-01 05:00","2019","03","01","05:00","-26,9","","-29,3","","80","","3","","4","","","","99,64","","","","-31","","ND"
"2019-03-01 06:00","2019","03","01","06:00","-29,3","","-32,4","","75","","33","","3","","","","99,67","","","","-33","","ND"
"2019-03-01 07:00","2019","03","01","07:00","-30,4","","-33,4","","75","","34","","3","","","","99,71","","","","-34","","ND"
"2019-03-01 08:00","2019","03","01","08:00","-28,2","","-31,1","","76","","14","","3","","","","99,76","","","","-31","","ND"
"2019-03-01 09:00","2019","03","01","09:00","-24,9","","-29,3","","67","","15","","2","","","","99,79","","","","-27","","ND"
"2019-03-01 10:00","2019","03","01","10:00","-23,7","","-29,2","","61","","29","","2","","","","99,79","","","","-26","","ND"
"2019-03-01 11:00","2019","03","01","11:00","-21,6","","-28,1","","55","","0","","1","","","","99,80","","","","-22","","ND"
"2019-03-01 12:00","2019","03","01","12:00","-19,4","","-27,5","","49","","26","","3","","","","99,79","","","","-22","","ND"
"2019-03-01 13:00","2019","03","01","13:00","-18,4","","-27,1","","46","","2","","5","","","","99,75","","","","-22","","ND"
"2019-03-01 14:00","2019","03","01","14:00","-17,6","","-26,9","","44","","27","","4","","","","99,74","","","","-21","","ND"
"2019-03-01 15:00","2019","03","01","15:00","-16,5","","-26,1","","43","","8","","3","","","","99,73","","","","-19","","ND"
"2019-03-01 16:00","2019","03","01","16:00","-16,5","","-26,3","","42","","13","","4","","","","99,69","","","","-20","","ND"
"2019-03-01 17:00","2019","03","01","17:00","-17,1","","-26,3","","45","","12","","2","","","","99,70","","","","-19","","ND"
"2019-03-01 18:00","2019","03","01","18:00","-18,7","","-26,2","","52","","12","","2","","","","99,72","","","","-20","","ND"
"2019-03-01 19:00","2019","03","01","19:00","-21,3","","-27,4","","58","","16","","2","","","","99,71","","","","-23","","ND"
"2019-03-01 20:00","2019","03","01","20:00","-23,4","","-27,1","","72","","0","","1","","","","99,74","","","","-24","","ND"
"2019-03-01 21:00","2019","03","01","21:00","-25,0","","-28,5","","72","","27","","2","","","","99,79","","","","-27","","ND"
"2019-03-01 22:00","2019","03","01","22:00","-26,6","","-29,9","","73","","","","0","","","","99,79","","","","","","ND"
"2019-03-01 23:00","2019","03","01","23:00","-27,4","","-30,6","","74","","","","0","","","","99,81","","","","","","ND"
"2019-03-02 00:00","2019","03","02","00:00","-28,1","","-31,3","","74","","0","","1","","","","99,81","","","","-29","","ND"
"2019-03-02 01:00","2019","03","02","01:00","-29,1","","-32,1","","75","","","","0","","","","99,86","","","","","","ND"
"2019-03-02 02:00","2019","03","02","02:00","-29,9","","-32,9","","75","","0","","1","","","","99,86","","","","-31","","ND"
"2019-03-02 03:00","2019","03","02","03:00","-30,6","","-33,6","","75","","0","","1","","","","99,88","","","","-32","","ND"
"2019-03-02 04:00","2019","03","02","04:00","-30,6","","-33,8","","74","","0","","1","","","","99,89","","","","-32","","ND"
"2019-03-02 05:00","2019","03","02","05:00","-30,1","","-32,5","","80","","19","","2","","","","99,89","","","","-32","","ND"
"2019-03-02 06:00","2019","03","02","06:00","-30,9","","-33,9","","75","","22","","2","","","","99,90","","","","-33","","ND"
"2019-03-02 07:00","2019","03","02","07:00","-32,1","","-35,5","","72","","22","","2","","","","99,92","","","","-34","","ND"
"2019-03-02 08:00","2019","03","02","08:00","-30,8","","-34,0","","74","","19","","4","","","","99,95","","","","-35","","ND"
"2019-03-02 09:00","2019","03","02","09:00","-29,1","","-33,0","","69","","18","","3","","","","99,95","","","","-32","","ND"
"2019-03-02 10:00","2019","03","02","10:00","-26,4","","-31,3","","64","","20","","6","","","","99,93","","","","-32","","ND"
"2019-03-02 11:00","2019","03","02","11:00","-22,8","","-29,3","","56","","18","","3","","","","99,92","","","","-26","","ND"
"2019-03-02 12:00","2019","03","02","12:00","-20,3","","-28,2","","50","","29","","4","","","","99,89","","","","-24","","ND"
"2019-03-02 13:00","2019","03","02","13:00","-17,2","","-26,5","","44","","29","","3","","","","99,85","","","","-20","","ND"
