"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-08-02 23:00","2018","08","02","23:00","18,9","","14,7","","76","","28","","12","","","","95,65","","","","","","ND"
"2018-08-03 00:00","2018","08","03","00:00","18,6","","15,2","","80","","26","","7","","","","95,66","","","","","","ND"
"2018-08-03 01:00","2018","08","03","01:00","18,3","","15,2","","82","","26","","3","","","","95,69","","","","","","ND"
"2018-08-03 02:00","2018","08","03","02:00","18,4","","14,9","","80","","21","","5","","","","95,71","","","","","","ND"
"2018-08-03 03:00","2018","08","03","03:00","19,4","","11,4","","60","","28","","5","","","","95,77","","","","","","ND"
"2018-08-03 04:00","2018","08","03","04:00","18,7","","9,6","","55","","29","","3","","","","95,83","","","","","","ND"
"2018-08-03 05:00","2018","08","03","05:00","19,4","","8,1","","48","","33","","5","","","","95,87","","","","","","ND"
"2018-08-03 06:00","2018","08","03","06:00","17,4","","9,5","","60","","8","","3","","","","95,92","","","","","","ND"
"2018-08-03 07:00","2018","08","03","07:00","18,4","","8,9","","54","","35","","3","","","","95,97","","","","","","ND"
"2018-08-03 08:00","2018","08","03","08:00","18,8","","10,4","","58","","0","","1","","","","96,02","","","","","","ND"
"2018-08-03 09:00","2018","08","03","09:00","20,0","","8,5","","47","","13","","2","","","","96,07","","","","","","ND"
"2018-08-03 10:00","2018","08","03","10:00","20,8","","9,8","","49","","17","","5","","","","96,10","","","","","","ND"
"2018-08-03 11:00","2018","08","03","11:00","23,1","","7,6","","37","","3","","6","","","","96,12","","","","","","ND"
"2018-08-03 12:00","2018","08","03","12:00","23,3","","6,1","","33","","27","","8","","","","96,13","","","","","","ND"
"2018-08-03 13:00","2018","08","03","13:00","24,3","","7,0","","33","","26","","9","","","","96,13","","","","","","ND"
"2018-08-03 14:00","2018","08","03","14:00","25,5","","8,2","","33","","29","","6","","","","96,13","","26","","","","ND"
"2018-08-03 15:00","2018","08","03","15:00","24,8","","8,0","","34","","35","","3","","","","96,14","","25","","","","ND"
"2018-08-03 16:00","2018","08","03","16:00","24,3","","9,0","","38","","19","","6","","","","96,16","","25","","","","ND"
"2018-08-03 17:00","2018","08","03","17:00","24,4","","9,1","","38","","19","","5","","","","96,17","","25","","","","ND"
"2018-08-03 18:00","2018","08","03","18:00","24,1","","9,3","","39","","10","","3","","","","96,21","","25","","","","ND"
"2018-08-03 19:00","2018","08","03","19:00","23,5","","9,8","","42","","21","","4","","","","96,22","","25","","","","ND"
"2018-08-03 20:00","2018","08","03","20:00","20,9","","10,4","","51","","19","","2","","","","96,26","","","","","","ND"
"2018-08-03 21:00","2018","08","03","21:00","18,5","","11,8","","65","","32","","2","","","","96,31","","","","","","ND"
"2018-08-03 22:00","2018","08","03","22:00","16,4","","12,4","","77","","3","","4","","","","96,37","","","","","","ND"
"2018-08-03 23:00","2018","08","03","23:00","14,7","","11,5","","82","","29","","3","","","","96,42","","","","","","ND"
"2018-08-04 00:00","2018","08","04","00:00","14,0","","11,5","","85","","30","","2","","","","96,47","","","","","","ND"
"2018-08-04 01:00","2018","08","04","01:00","13,5","","11,1","","85","","19","","4","","","","96,50","","","","","","ND"
"2018-08-04 02:00","2018","08","04","02:00","14,4","","12,9","","91","","22","","5","","","","96,54","","","","","","ND"
"2018-08-04 03:00","2018","08","04","03:00","13,7","","12,7","","94","","19","","6","","","","96,59","","","","","","ND"
"2018-08-04 04:00","2018","08","04","04:00","14,2","","12,5","","90","","22","","4","","","","96,63","","","","","","ND"
"2018-08-04 05:00","2018","08","04","05:00","13,4","","12,0","","91","","","","0","","","","96,68","","","","","","ND"
"2018-08-04 06:00","2018","08","04","06:00","14,8","","12,5","","86","","","","0","","","","96,73","","","","","","ND"
"2018-08-04 07:00","2018","08","04","07:00","15,2","","12,2","","82","","7","","2","","","","96,79","","","","","","ND"
"2018-08-04 08:00","2018","08","04","08:00","16,4","","12,1","","76","","6","","4","","","","96,81","","","","","","ND"
"2018-08-04 09:00","2018","08","04","09:00","18,8","","12,5","","67","","9","","4","","","","96,83","","","","","","ND"
"2018-08-04 10:00","2018","08","04","10:00","20,3","","12,6","","61","","10","","5","","","","96,83","","","","","","ND"
"2018-08-04 11:00","2018","08","04","11:00","22,4","","12,9","","55","","9","","5","","","","96,82","","25","","","","ND"
"2018-08-04 12:00","2018","08","04","12:00","24,3","","10,3","","41","","33","","9","","","","96,82","","26","","","","ND"
"2018-08-04 13:00","2018","08","04","13:00","25,5","","10,4","","39","","1","","7","","","","96,81","","27","","","","ND"
"2018-08-04 14:00","2018","08","04","14:00","26,1","","10,2","","37","","1","","10","","","","96,81","","27","","","","ND"
"2018-08-04 15:00","2018","08","04","15:00","26,6","","9,4","","34","","36","","5","","","","96,78","","28","","","","ND"
"2018-08-04 16:00","2018","08","04","16:00","26,5","","9,9","","35","","6","","8","","","","96,74","","28","","","","ND"
"2018-08-04 17:00","2018","08","04","17:00","26,0","","9,6","","35","","8","","6","","","","96,73","","27","","","","ND"
"2018-08-04 18:00","2018","08","04","18:00","25,7","","9,9","","37","","5","","4","","","","96,72","","27","","","","ND"
"2018-08-04 19:00","2018","08","04","19:00","24,5","","11,5","","44","","7","","2","","","","96,71","","27","","","","ND"
"2018-08-04 20:00","2018","08","04","20:00","23,3","","10,8","","45","","14","","3","","","","96,73","","25","","","","ND"
"2018-08-04 21:00","2018","08","04","21:00","19,9","","13,3","","66","","27","","4","","","","96,76","","","","","","ND"
"2018-08-04 22:00","2018","08","04","22:00","18,3","","13,4","","73","","27","","4","","","","96,77","","","","","","ND"
"2018-08-04 23:00","2018","08","04","23:00","19,2","","12,7","","66","","21","","6","","","","96,77","","","","","","ND"
"2018-08-05 00:00","2018","08","05","00:00","18,2","","13,3","","73","","20","","9","","","","96,78","","","","","","ND"
"2018-08-05 01:00","2018","08","05","01:00","17,2","","13,3","","78","","19","","7","","","","96,78","","","","","","ND"
"2018-08-05 02:00","2018","08","05","02:00","16,4","","12,9","","80","","21","","10","","","","96,76","","","","","","ND"
"2018-08-05 03:00","2018","08","05","03:00","15,3","","13,2","","88","","20","","7","","","","96,77","","","","","","ND"
"2018-08-05 04:00","2018","08","05","04:00","14,7","","12,7","","88","","20","","11","","","","96,78","","","","","","ND"
"2018-08-05 05:00","2018","08","05","05:00","14,4","","12,2","","87","","20","","10","","","","96,80","","","","","","ND"
"2018-08-05 06:00","2018","08","05","06:00","14,8","","11,9","","83","","20","","12","","","","96,79","","","","","","ND"
"2018-08-05 07:00","2018","08","05","07:00","16,7","","12,0","","74","","19","","11","","","","96,82","","","","","","ND"
"2018-08-05 08:00","2018","08","05","08:00","19,0","","12,4","","66","","19","","10","","","","96,81","","","","","","ND"
"2018-08-05 09:00","2018","08","05","09:00","22,4","","13,2","","56","","19","","11","","","","96,78","","25","","","","ND"
"2018-08-05 10:00","2018","08","05","10:00","26,9","","8,9","","32","","29","","20","","","","96,76","","28","","","","ND"
"2018-08-05 11:00","2018","08","05","11:00","27,5","","8,8","","31","","28","","19","","","","96,73","","28","","","","ND"
"2018-08-05 12:00","2018","08","05","12:00","27,4","","8,5","","30","","31","","15","","","","96,73","","28","","","","ND"
"2018-08-05 13:00","2018","08","05","13:00","27,6","","8,1","","29","","31","","16","","","","96,70","","28","","","","ND"
"2018-08-05 14:00","2018","08","05","14:00","27,9","","9,1","","31","","33","","16","","","","96,68","","29","","","","ND"
"2018-08-05 15:00","2018","08","05","15:00","27,3","","8,5","","31","","33","","16","","","","96,68","","28","","","","ND"
"2018-08-05 16:00","2018","08","05","16:00","26,4","","9,1","","34","","35","","11","","","","96,66","","27","","","","ND"
"2018-08-05 17:00","2018","08","05","17:00","25,6","","10,1","","38","","36","","6","","","","96,63","","27","","","","ND"
"2018-08-05 18:00","2018","08","05","18:00","24,5","","10,3","","41","","31","","5","","","","96,61","","26","","","","ND"
"2018-08-05 19:00","2018","08","05","19:00","23,6","","10,5","","44","","33","","5","","","","96,58","","25","","","","ND"
"2018-08-05 20:00","2018","08","05","20:00","22,8","","10,3","","45","","34","","3","","","","96,56","","","","","","ND"
"2018-08-05 21:00","2018","08","05","21:00","20,3","","11,9","","58","","26","","6","","","","96,55","","","","","","ND"
"2018-08-05 22:00","2018","08","05","22:00","19,4","","11,8","","61","","24","","8","","","","96,53","","","","","","ND"
"2018-08-05 23:00","2018","08","05","23:00","19,0","","12,8","","67","","20","","7","","","","96,48","","","","","","ND"
"2018-08-06 00:00","2018","08","06","00:00","18,2","","13,4","","74","","21","","8","","","","96,43","","","","","","ND"
"2018-08-06 01:00","2018","08","06","01:00","18,0","","13,5","","75","","19","","7","","","","96,39","","","","","","ND"
"2018-08-06 02:00","2018","08","06","02:00","17,8","","13,0","","74","","19","","10","","","","96,32","","","","","","ND"
"2018-08-06 03:00","2018","08","06","03:00","17,6","","12,8","","74","","20","","8","","","","96,28","","","","","","ND"
"2018-08-06 04:00","2018","08","06","04:00","17,3","","12,7","","74","","22","","10","","","","96,23","","","","","","ND"
"2018-08-06 05:00","2018","08","06","05:00","16,7","","12,8","","78","","20","","9","","","","96,22","","","","","","ND"
"2018-08-06 06:00","2018","08","06","06:00","16,5","","13,3","","81","","21","","5","","","","96,22","","","","","","ND"
"2018-08-06 07:00","2018","08","06","07:00","16,4","","13,5","","83","","20","","6","","","","96,18","","","","","","ND"
"2018-08-06 08:00","2018","08","06","08:00","16,4","","13,2","","82","","18","","7","","","","96,16","","","","","","ND"
"2018-08-06 09:00","2018","08","06","09:00","17,7","","13,2","","75","","17","","6","","","","96,14","","","","","","ND"
"2018-08-06 10:00","2018","08","06","10:00","20,7","","12,8","","61","","18","","7","","","","96,15","","","","","","ND"
"2018-08-06 11:00","2018","08","06","11:00","25,9","","6,4","","29","","29","","22","","","","96,12","","26","","","","ND"
"2018-08-06 12:00","2018","08","06","12:00","25,2","","7,5","","32","","33","","10","","","","96,13","","25","","","","ND"
"2018-08-06 13:00","2018","08","06","13:00","25,8","","6,8","","30","","34","","14","","","","96,11","","26","","","","ND"
"2018-08-06 14:00","2018","08","06","14:00","26,2","","7,4","","30","","33","","13","","","","96,11","","26","","","","ND"
"2018-08-06 15:00","2018","08","06","15:00","27,5","","7,7","","29","","33","","9","","","","96,10","","28","","","","ND"
"2018-08-06 16:00","2018","08","06","16:00","25,5","","8,3","","34","","34","","12","","","","96,12","","26","","","","ND"
"2018-08-06 17:00","2018","08","06","17:00","24,5","","8,4","","36","","35","","8","","","","96,13","","25","","","","ND"
"2018-08-06 18:00","2018","08","06","18:00","23,7","","8,0","","37","","34","","8","","","","96,13","","","","","","ND"
"2018-08-06 19:00","2018","08","06","19:00","22,6","","8,6","","41","","32","","3","","","","96,15","","","","","","ND"
"2018-08-06 20:00","2018","08","06","20:00","20,5","","9,6","","49","","36","","2","","","","96,16","","","","","","ND"
"2018-08-06 21:00","2018","08","06","21:00","19,7","","11,8","","61","","24","","6","","","","96,15","","","","","","ND"
"2018-08-06 22:00","2018","08","06","22:00","18,7","","11,3","","62","","31","","2","","","","96,16","","","","","","ND"
"2018-08-06 23:00","2018","08","06","23:00","17,8","","11,8","","68","","29","","4","","","","96,20","","","","","","ND"
"2018-08-07 00:00","2018","08","07","00:00","18,8","","10,5","","58","","28","","5","","","","96,22","","","","","","ND"
"2018-08-07 01:00","2018","08","07","01:00","19,9","","9,7","","52","","27","","6","","","","96,22","","","","","","ND"
"2018-08-07 02:00","2018","08","07","02:00","18,1","","11,0","","64","","24","","3","","","","96,22","","","","","","ND"
"2018-08-07 03:00","2018","08","07","03:00","17,3","","13,2","","77","","20","","4","","","","96,26","","","","","","ND"
"2018-08-07 04:00","2018","08","07","04:00","16,8","","12,7","","77","","19","","6","","","","96,29","","","","","","ND"
"2018-08-07 05:00","2018","08","07","05:00","16,4","","12,8","","79","","20","","8","","","","96,29","","","","","","ND"
"2018-08-07 06:00","2018","08","07","06:00","16,6","","12,2","","75","","22","","5","","","","96,31","","","","","","ND"
"2018-08-07 07:00","2018","08","07","07:00","16,9","","12,4","","75","","20","","8","","","","96,36","","","","","","ND"
"2018-08-07 08:00","2018","08","07","08:00","16,4","","12,7","","79","","19","","7","","","","96,37","","","","","","ND"
"2018-08-07 09:00","2018","08","07","09:00","18,1","","12,1","","68","","21","","7","","","","96,38","","","","","","ND"
"2018-08-07 10:00","2018","08","07","10:00","19,3","","13,2","","68","","21","","7","","","","96,37","","","","","","ND"
"2018-08-07 11:00","2018","08","07","11:00","21,4","","12,6","","58","","21","","9","","","","96,34","","","","","","ND"
"2018-08-07 12:00","2018","08","07","12:00","22,9","","11,6","","49","","23","","9","","","","96,33","","25","","","","ND"
"2018-08-07 13:00","2018","08","07","13:00","22,8","","12,2","","51","","22","","9","","","","96,34","","25","","","","ND"
"2018-08-07 14:00","2018","08","07","14:00","23,2","","11,5","","48","","20","","8","","","","96,33","","25","","","","ND"
"2018-08-07 15:00","2018","08","07","15:00","26,0","","7,4","","31","","26","","13","","","","96,32","","26","","","","ND"
"2018-08-07 16:00","2018","08","07","16:00","25,2","","7,0","","31","","31","","15","","","","96,33","","25","","","","ND"
"2018-08-07 17:00","2018","08","07","17:00","25,9","","7,7","","31","","27","","10","","","","96,34","","26","","","","ND"
"2018-08-07 18:00","2018","08","07","18:00","25,3","","8,6","","35","","28","","9","","","","96,31","","26","","","","ND"
"2018-08-07 19:00","2018","08","07","19:00","24,1","","9,6","","40","","27","","5","","","","96,33","","25","","","","ND"
"2018-08-07 20:00","2018","08","07","20:00","21,7","","10,0","","48","","34","","3","","","","96,36","","","","","","ND"
"2018-08-07 21:00","2018","08","07","21:00","21,6","","9,1","","45","","36","","10","","","","96,38","","","","","","ND"
"2018-08-07 22:00","2018","08","07","22:00","18,8","","9,8","","56","","26","","3","","","","96,37","","","","","","ND"
"2018-08-07 23:00","2018","08","07","23:00","17,3","","10,0","","62","","28","","3","","","","96,38","","","","","","ND"
"2018-08-08 00:00","2018","08","08","00:00","16,2","","12,6","","79","","17","","5","","","","96,38","","","","","","ND"
"2018-08-08 01:00","2018","08","08","01:00","16,1","","10,9","","71","","26","","3","","","","96,36","","","","","","ND"
"2018-08-08 02:00","2018","08","08","02:00","15,1","","11,4","","78","","19","","4","","","","96,36","","","","","","ND"
"2018-08-08 03:00","2018","08","08","03:00","15,1","","11,4","","78","","27","","4","","","","96,32","","","","","","ND"
"2018-08-08 04:00","2018","08","08","04:00","14,1","","11,6","","85","","20","","4","","","","96,29","","","","","","ND"
"2018-08-08 05:00","2018","08","08","05:00","14,7","","11,3","","80","","22","","10","","","","96,28","","","","","","ND"
"2018-08-08 06:00","2018","08","08","06:00","14,7","","12,0","","84","","20","","5","","","","96,25","","","","","","ND"
"2018-08-08 07:00","2018","08","08","07:00","15,0","","11,7","","80","","19","","6","","","","96,21","","","","","","ND"
"2018-08-08 08:00","2018","08","08","08:00","16,5","","12,3","","76","","19","","5","","","","96,19","","","","","","ND"
"2018-08-08 09:00","2018","08","08","09:00","19,6","","10,8","","57","","18","","6","","","","96,14","","","","","","ND"
"2018-08-08 10:00","2018","08","08","10:00","20,1","","11,6","","58","","18","","9","","","","96,13","","","","","","ND"
"2018-08-08 11:00","2018","08","08","11:00","20,4","","11,3","","56","","19","","9","","","","96,13","","","","","","ND"
"2018-08-08 12:00","2018","08","08","12:00","23,6","","11,1","","45","","19","","6","","","","96,12","","25","","","","ND"
"2018-08-08 13:00","2018","08","08","13:00","27,9","","5,8","","24","","26","","8","","","","96,09","","27","","","","ND"
"2018-08-08 14:00","2018","08","08","14:00","28,8","","4,8","","22","","32","","9","","","","96,06","","28","","","","ND"
"2018-08-08 15:00","2018","08","08","15:00","28,2","","5,7","","24","","18","","9","","","","96,07","","28","","","","ND"
"2018-08-08 16:00","2018","08","08","16:00","28,2","","6,5","","25","","17","","10","","","","96,04","","28","","","","ND"
"2018-08-08 17:00","2018","08","08","17:00","28,4","","6,5","","25","","18","","6","","","","96,02","","28","","","","ND"
"2018-08-08 18:00","2018","08","08","18:00","28,3","","6,3","","25","","21","","9","","","","96,01","","28","","","","ND"
"2018-08-08 19:00","2018","08","08","19:00","26,8","","7,3","","29","","1","","5","","","","96,04","","27","","","","ND"
"2018-08-08 20:00","2018","08","08","20:00","24,4","","7,7","","34","","36","","4","","","","96,10","","25","","","","ND"
"2018-08-08 21:00","2018","08","08","21:00","21,5","","8,4","","43","","36","","5","","","","96,18","","","","","","ND"
"2018-08-08 22:00","2018","08","08","22:00","20,4","","8,7","","47","","35","","7","","","","96,25","","","","","","ND"
"2018-08-08 23:00","2018","08","08","23:00","19,1","","9,0","","52","","2","","5","","","","96,27","","","","","","ND"
"2018-08-09 00:00","2018","08","09","00:00","18,6","","9,0","","54","","35","","5","","","","96,31","","","","","","ND"
"2018-08-09 01:00","2018","08","09","01:00","16,9","","9,2","","61","","21","","2","","","","96,34","","","","","","ND"
"2018-08-09 02:00","2018","08","09","02:00","14,6","","9,6","","72","","","","0","","","","96,35","","","","","","ND"
"2018-08-09 03:00","2018","08","09","03:00","14,4","","9,9","","74","","26","","2","","","","96,37","","","","","","ND"
"2018-08-09 04:00","2018","08","09","04:00","13,8","","9,3","","74","","31","","2","","","","96,35","","","","","","ND"
"2018-08-09 05:00","2018","08","09","05:00","13,5","","10,5","","82","","30","","2","","","","96,36","","","","","","ND"
"2018-08-09 06:00","2018","08","09","06:00","14,3","","11,1","","81","","","","0","","","","96,35","","","","","","ND"
"2018-08-09 07:00","2018","08","09","07:00","15,4","","12,0","","80","","14","","2","","","","96,36","","","","","","ND"
"2018-08-09 08:00","2018","08","09","08:00","16,6","","11,3","","71","","18","","4","","","","96,33","","","","","","ND"
"2018-08-09 09:00","2018","08","09","09:00","17,7","","11,1","","65","","15","","1","","","","96,30","","","","","","ND"
"2018-08-09 10:00","2018","08","09","10:00","19,7","","12,8","","65","","22","","3","","","","96,29","","","","","","ND"
"2018-08-09 11:00","2018","08","09","11:00","22,5","","10,0","","45","","32","","2","","","","96,22","","","","","","ND"
"2018-08-09 12:00","2018","08","09","12:00","25,0","","9,9","","39","","19","","7","","","","96,16","","26","","","","ND"
"2018-08-09 13:00","2018","08","09","13:00","26,9","","9,2","","33","","18","","8","","","","96,12","","28","","","","ND"
"2018-08-09 14:00","2018","08","09","14:00","28,4","","7,6","","27","","16","","6","","","","96,06","","29","","","","ND"
"2018-08-09 15:00","2018","08","09","15:00","29,7","","8,8","","27","","10","","7","","","","96,00","","30","","","","ND"
"2018-08-09 16:00","2018","08","09","16:00","30,2","","9,3","","27","","15","","7","","","","95,90","","31","","","","ND"
"2018-08-09 17:00","2018","08","09","17:00","28,8","","8,8","","29","","15","","7","","","","95,85","","30","","","","ND"
"2018-08-09 18:00","2018","08","09","18:00","28,4","","9,8","","31","","15","","4","","","","95,76","","30","","","","ND"
"2018-08-09 19:00","2018","08","09","19:00","26,2","","10,8","","38","","22","","5","","","","95,73","","28","","","","ND"
"2018-08-09 20:00","2018","08","09","20:00","23,9","","11,0","","44","","20","","6","","","","95,71","","26","","","","ND"
"2018-08-09 21:00","2018","08","09","21:00","25,0","","8,0","","34","","22","","18","","","","95,71","","25","","","","ND"
"2018-08-09 22:00","2018","08","09","22:00","21,8","","10,6","","49","","34","","15","","","","95,91","","","","","","ND"
"2018-08-09 23:00","2018","08","09","23:00","19,5","","11,8","","61","","1","","7","","","","96,03","","","","","","ND"
"2018-08-10 00:00","2018","08","10","00:00","17,8","","11,7","","67","","1","","3","","","","96,09","","","","","","ND"
"2018-08-10 01:00","2018","08","10","01:00","16,8","","11,8","","73","","36","","7","","","","96,14","","","","","","ND"
"2018-08-10 02:00","2018","08","10","02:00","16,1","","12,1","","77","","16","","4","","","","96,20","","","","","","ND"
"2018-08-10 03:00","2018","08","10","03:00","15,8","","12,0","","78","","2","","3","","","","96,22","","","","","","ND"
"2018-08-10 04:00","2018","08","10","04:00","15,2","","12,0","","81","","18","","3","","","","96,24","","","","","","ND"
"2018-08-10 05:00","2018","08","10","05:00","14,5","","11,7","","84","","29","","5","","","","96,26","","","","","","ND"
"2018-08-10 06:00","2018","08","10","06:00","14,8","","11,9","","82","","31","","2","","","","96,28","","","","","","ND"
"2018-08-10 07:00","2018","08","10","07:00","17,9","","12,2","","69","","15","","2","","","","96,30","","","","","","ND"
"2018-08-10 08:00","2018","08","10","08:00","20,1","","9,9","","52","","34","","4","","","","96,32","","","","","","ND"
"2018-08-10 09:00","2018","08","10","09:00","19,4","","8,0","","48","","4","","6","","","","96,35","","","","","","ND"
