"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-12-01 00:00","2018","12","01","00:00","-6,6","","-7,6","","93","","","","0","","","","96,86","","","","","","ND"
"2018-12-01 01:00","2018","12","01","01:00","-6,8","","-7,8","","92","","","","0","","","","96,90","","","","","","ND"
"2018-12-01 02:00","2018","12","01","02:00","-7,0","","-8,0","","92","","","","0","","","","96,95","","","","","","ND"
"2018-12-01 03:00","2018","12","01","03:00","-7,5","","-8,5","","92","","","","0","","","","96,99","","","","","","ND"
"2018-12-01 04:00","2018","12","01","04:00","-7,2","","-8,2","","93","","","","0","","","","97,01","","","","","","ND"
"2018-12-01 05:00","2018","12","01","05:00","-7,4","","-8,5","","92","","","","0","","","","97,04","","","","","","ND"
"2018-12-01 06:00","2018","12","01","06:00","-7,5","","-8,5","","93","","","","0","","","","97,06","","","","","","ND"
"2018-12-01 07:00","2018","12","01","07:00","-7,8","","-8,9","","92","","","","0","","","","97,08","","","","","","ND"
"2018-12-01 08:00","2018","12","01","08:00","-8,0","","-9,0","","92","","","","0","","","","97,13","","","","","","ND"
"2018-12-01 09:00","2018","12","01","09:00","-7,7","","-8,8","","92","","","","0","","","","97,17","","","","","","ND"
"2018-12-01 10:00","2018","12","01","10:00","-7,6","","-9,0","","90","","","","0","","","","97,22","","","","","","ND"
"2018-12-01 11:00","2018","12","01","11:00","-7,1","","-8,4","","90","","","","0","","","","97,26","","","","","","ND"
"2018-12-01 12:00","2018","12","01","12:00","-6,6","","-8,0","","90","","","","0","","","","97,29","","","","","","ND"
"2018-12-01 13:00","2018","12","01","13:00","-6,4","","-7,7","","90","","","","0","","","","97,32","","","","","","ND"
"2018-12-01 14:00","2018","12","01","14:00","-6,3","","-7,6","","91","","","","0","","","","97,33","","","","","","ND"
"2018-12-01 15:00","2018","12","01","15:00","-6,4","","-7,4","","92","","","","0","","","","97,36","","","","","","ND"
"2018-12-01 16:00","2018","12","01","16:00","-6,5","","-7,4","","94","","","","0","","","","97,38","","","","","","ND"
"2018-12-01 17:00","2018","12","01","17:00","-7,1","","-8,0","","93","","","","0","","","","97,41","","","","","","ND"
"2018-12-01 18:00","2018","12","01","18:00","-7,0","","-7,8","","94","","","","0","","","","97,42","","","","","","ND"
"2018-12-01 19:00","2018","12","01","19:00","-7,0","","-7,8","","94","","","","0","","","","97,43","","","","","","ND"
"2018-12-01 20:00","2018","12","01","20:00","-6,7","","-7,4","","94","","","","0","","","","97,44","","","","","","ND"
"2018-12-01 21:00","2018","12","01","21:00","-7,1","","-8,0","","93","","","","0","","","","97,45","","","","","","ND"
"2018-12-01 22:00","2018","12","01","22:00","-8,1","","-8,8","","94","","","","0","","","","97,46","","","","","","ND"
"2018-12-01 23:00","2018","12","01","23:00","-9,4","","-10,1","","95","","","","0","","","","97,47","","","","","","ND"
"2018-12-02 00:00","2018","12","02","00:00","-10,3","","-11,2","","93","","","","0","","","","97,47","","","","","","ND"
"2018-12-02 01:00","2018","12","02","01:00","-11,3","","-12,5","","91","","","","0","","","","97,48","","","","","","ND"
"2018-12-02 02:00","2018","12","02","02:00","-12,3","","-13,7","","90","","","","0","","","","97,47","","","","","","ND"
"2018-12-02 03:00","2018","12","02","03:00","-13,2","","-14,7","","89","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 04:00","2018","12","02","04:00","-13,6","","-15,1","","88","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 05:00","2018","12","02","05:00","-13,7","","-15,3","","88","","","","0","","","","97,45","","","","","","ND"
"2018-12-02 06:00","2018","12","02","06:00","-13,9","","-15,5","","88","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 07:00","2018","12","02","07:00","-15,0","","-16,7","","87","","","","0","","","","97,44","","","","","","ND"
"2018-12-02 08:00","2018","12","02","08:00","-14,8","","-16,5","","87","","","","0","","","","97,43","","","","","","ND"
"2018-12-02 09:00","2018","12","02","09:00","-15,6","","-17,5","","86","","","","0","","","","97,42","","","","","","ND"
"2018-12-02 10:00","2018","12","02","10:00","-15,4","","-17,4","","85","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 11:00","2018","12","02","11:00","-15,3","","-17,4","","84","","","","0","","","","97,49","","","","","","ND"
"2018-12-02 12:00","2018","12","02","12:00","-14,2","","-16,5","","83","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 13:00","2018","12","02","13:00","-13,2","","-15,3","","84","","","","0","","","","97,46","","","","","","ND"
"2018-12-02 14:00","2018","12","02","14:00","-12,8","","-15,0","","83","","","","0","","","","97,49","","","","","","ND"
"2018-12-02 15:00","2018","12","02","15:00","-12,6","","-14,5","","86","","","","0","","","","97,50","","","","","","ND"
"2018-12-02 16:00","2018","12","02","16:00","-13,5","","-15,4","","86","","","","0","","","","97,55","","","","","","ND"
"2018-12-02 17:00","2018","12","02","17:00","-14,0","","-15,8","","86","","","","0","","","","97,59","","","","","","ND"
"2018-12-02 18:00","2018","12","02","18:00","-16,2","","-18,3","","84","","","","0","","","","97,64","","","","","","ND"
"2018-12-02 19:00","2018","12","02","19:00","-15,7","","-17,5","","86","","","","0","","","","97,69","","","","","","ND"
"2018-12-02 20:00","2018","12","02","20:00","-16,2","","-18,0","","86","","","","0","","","","97,74","","","","","","ND"
"2018-12-02 21:00","2018","12","02","21:00","-17,0","","-18,9","","85","","","","0","","","","97,81","","","","","","ND"
"2018-12-02 22:00","2018","12","02","22:00","-19,0","","-21,3","","81","","","","0","","","","97,86","","","","","","ND"
"2018-12-02 23:00","2018","12","02","23:00","-16,9","","-18,5","","87","","","","0","","","","97,94","","","","","","ND"
"2018-12-03 00:00","2018","12","03","00:00","-17,9","","-20,1","","83","","","","0","","","","98,01","","","","","","ND"
"2018-12-03 01:00","2018","12","03","01:00","-19,5","","-21,7","","83","","","","0","","","","98,06","","","","","","ND"
"2018-12-03 02:00","2018","12","03","02:00","-20,3","","-22,7","","81","","","","0","","","","98,09","","","","","","ND"
"2018-12-03 03:00","2018","12","03","03:00","-19,7","","-21,9","","83","","","","0","","","","98,13","","","","","","ND"
"2018-12-03 04:00","2018","12","03","04:00","-19,6","","-21,8","","83","","","","0","","","","98,13","","","","","","ND"
"2018-12-03 05:00","2018","12","03","05:00","-20,4","","-22,7","","82","","","","0","","","","98,13","","","","","","ND"
"2018-12-03 06:00","2018","12","03","06:00","-21,5","","-24,0","","80","","","","0","","","","98,13","","","","","","ND"
"2018-12-03 07:00","2018","12","03","07:00","-20,0","","-22,2","","82","","","","0","","","","98,09","","","","","","ND"
"2018-12-03 08:00","2018","12","03","08:00","-18,0","","-19,9","","85","","","","0","","","","98,08","","","","","","ND"
"2018-12-03 09:00","2018","12","03","09:00","-20,3","","-22,8","","80","","","","0","","","","98,06","","","","","","ND"
"2018-12-03 10:00","2018","12","03","10:00","-17,0","","-19,3","","82","","","","0","","","","98,03","","","","","","ND"
"2018-12-03 11:00","2018","12","03","11:00","-16,3","","-18,7","","82","","","","0","","","","97,95","","","","","","ND"
"2018-12-03 12:00","2018","12","03","12:00","-14,4","","-16,6","","83","","","","0","","","","97,87","","","","","","ND"
"2018-12-03 13:00","2018","12","03","13:00","-14,2","","-16,4","","83","","","","0","","","","97,75","","","","","","ND"
"2018-12-03 14:00","2018","12","03","14:00","-14,7","","-16,8","","84","","","","0","","","","97,66","","","","","","ND"
"2018-12-03 15:00","2018","12","03","15:00","-15,0","","-16,9","","86","","","","0","","","","97,55","","","","","","ND"
"2018-12-03 16:00","2018","12","03","16:00","-15,0","","-16,7","","87","","","","0","","","","97,46","","","","","","ND"
"2018-12-03 17:00","2018","12","03","17:00","-14,5","","-16,3","","86","","","","0","","","","97,39","","","","","","ND"
"2018-12-03 18:00","2018","12","03","18:00","-14,9","","-16,5","","87","","","","0","","","","97,34","","","","","","ND"
"2018-12-03 19:00","2018","12","03","19:00","-15,1","","-16,8","","87","","","","0","","","","97,26","","","","","","ND"
"2018-12-03 20:00","2018","12","03","20:00","-14,3","","-16,1","","86","","","","0","","","","97,23","","","","","","ND"
"2018-12-03 21:00","2018","12","03","21:00","-14,6","","-16,5","","85","","","","0","","","","97,16","","","","","","ND"
"2018-12-03 22:00","2018","12","03","22:00","-13,6","","-15,4","","87","","","","0","","","","97,08","","","","","","ND"
"2018-12-03 23:00","2018","12","03","23:00","-12,6","","-14,5","","86","","21","","3","","","","96,97","","","","-15","","ND"
"2018-12-04 00:00","2018","12","04","00:00","-13,6","","-15,4","","86","","20","","8","","","","96,92","","","","-19","","ND"
"2018-12-04 01:00","2018","12","04","01:00","-13,1","","-14,9","","86","","21","","7","","","","96,92","","","","-18","","ND"
"2018-12-04 02:00","2018","12","04","02:00","-13,6","","-15,3","","87","","20","","2","","","","96,95","","","","-15","","ND"
"2018-12-04 03:00","2018","12","04","03:00","-15,7","","-17,5","","86","","3","","4","","","","97,01","","","","-19","","ND"
"2018-12-04 04:00","2018","12","04","04:00","-16,6","","-18,7","","83","","35","","1","","","","97,05","","","","-17","","ND"
"2018-12-04 05:00","2018","12","04","05:00","-16,9","","-18,8","","85","","26","","6","","","","97,08","","","","-21","","ND"
"2018-12-04 06:00","2018","12","04","06:00","-16,2","","-18,3","","84","","5","","3","","","","97,16","","","","-18","","ND"
"2018-12-04 07:00","2018","12","04","07:00","-16,1","","-17,7","","87","","3","","2","","","","97,23","","","","-18","","ND"
"2018-12-04 08:00","2018","12","04","08:00","-9,4","","-11,1","","87","","36","","5","","","","97,39","","","","-12","","ND"
"2018-12-04 09:00","2018","12","04","09:00","-6,8","","-8,7","","86","","35","","12","","","","97,55","","","","-12","","ND"
"2018-12-04 10:00","2018","12","04","10:00","-6,3","","-7,8","","90","","36","","11","","","","97,70","","","","-11","","ND"
"2018-12-04 11:00","2018","12","04","11:00","-5,5","","-6,9","","90","","36","","9","","","","97,79","","","","-10","","ND"
"2018-12-04 12:00","2018","12","04","12:00","-7,8","","-9,1","","91","","17","","5","","","","97,86","","","","-10","","ND"
"2018-12-04 13:00","2018","12","04","13:00","-7,2","","-8,3","","92","","14","","1","","","","97,91","","","","-8","","ND"
"2018-12-04 14:00","2018","12","04","14:00","-6,6","","-7,7","","92","","12","","1","","","","97,94","","","","-7","","ND"
"2018-12-04 15:00","2018","12","04","15:00","-6,7","","-7,7","","92","","28","","2","","","","97,99","","","","-8","","ND"
"2018-12-04 16:00","2018","12","04","16:00","-5,3","","-6,2","","93","","1","","4","","","","98,06","","","","-7","","ND"
"2018-12-04 17:00","2018","12","04","17:00","-5,2","","-6,6","","90","","34","","3","","","","98,11","","","","-7","","ND"
"2018-12-04 18:00","2018","12","04","18:00","-6,8","","-7,9","","92","","28","","2","","","","98,17","","","","-8","","ND"
"2018-12-04 19:00","2018","12","04","19:00","-6,1","","-7,3","","91","","","","0","","","","98,20","","","","","","ND"
"2018-12-04 20:00","2018","12","04","20:00","-6,4","","-7,3","","93","","24","","2","","","","98,23","","","","-7","","ND"
"2018-12-04 21:00","2018","12","04","21:00","-6,3","","-7,1","","94","","21","","4","","","","98,26","","","","-8","","ND"
