"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-01-01 00:00","2018","01","01","00:00","-38,0","","-41,9","","67","","0","","1","","","","97,72","","","","-39","","ND"
"2018-01-01 01:00","2018","01","01","01:00","-38,2","","-42,1","","67","","23","","2","","","","97,67","","","","-41","","ND"
"2018-01-01 02:00","2018","01","01","02:00","-38,6","","-42,4","","67","","20","","6","","","","97,57","","","","-46","","ND"
"2018-01-01 03:00","2018","01","01","03:00","-38,8","","-42,7","","67","","16","","5","","","","97,54","","","","-46","","ND"
"2018-01-01 04:00","2018","01","01","04:00","-38,0","","-41,9","","67","","20","","3","","","","97,48","","","","-42","","ND"
"2018-01-01 05:00","2018","01","01","05:00","-37,7","","-41,5","","67","","26","","10","","","","97,46","","","","-48","","ND"
"2018-01-01 06:00","2018","01","01","06:00","-37,2","","-41,0","","68","","14","","3","","","","97,34","","","","-41","","ND"
"2018-01-01 07:00","2018","01","01","07:00","-35,5","","-39,2","","69","","15","","6","","","","97,26","","","","-43","","ND"
"2018-01-01 08:00","2018","01","01","08:00","-33,6","","-37,1","","70","","17","","2","","","","97,20","","","","-36","","ND"
"2018-01-01 09:00","2018","01","01","09:00","-32,0","","-35,6","","71","","22","","1","","","","97,23","","","","-33","","ND"
"2018-01-01 10:00","2018","01","01","10:00","-31,3","","-34,7","","71","","16","","3","","","","97,22","","","","-35","","ND"
"2018-01-01 11:00","2018","01","01","11:00","-30,0","","-33,6","","71","","9","","3","","","","97,21","","","","-33","","ND"
"2018-01-01 12:00","2018","01","01","12:00","-28,3","","-32,0","","70","","30","","1","","","","97,24","","","","-29","","ND"
"2018-01-01 13:00","2018","01","01","13:00","-26,4","","-31,1","","65","","0","","1","","","","97,26","","","","-27","","ND"
"2018-01-01 14:00","2018","01","01","14:00","-25,5","","-30,4","","64","","14","","2","","","","97,30","","","","-28","","ND"
"2018-01-01 15:00","2018","01","01","15:00","-25,8","","-30,0","","68","","0","","1","","","","97,34","","","","-27","","ND"
"2018-01-01 16:00","2018","01","01","16:00","-27,1","","-30,4","","73","","15","","2","","","","97,37","","","","-29","","ND"
"2018-01-01 17:00","2018","01","01","17:00","-26,3","","-29,5","","75","","0","","1","","","","97,41","","","","-27","","ND"
"2018-01-01 18:00","2018","01","01","18:00","-25,4","","-28,8","","73","","18","","4","","","","97,38","","","","-29","","ND"
"2018-01-01 19:00","2018","01","01","19:00","-25,3","","-28,7","","73","","3","","5","","","","97,43","","","","-30","","ND"
