"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2017-05-01 00:00","2017","05","01","00:00","1,6","","-0,9","","84","","0","","1","","","","97,18","","","","","","ND"
"2017-05-01 01:00","2017","05","01","01:00","2,0","","-0,3","","85","","18","","4","","","","97,17","","","","","","ND"
"2017-05-01 02:00","2017","05","01","02:00","1,0","","-1,6","","83","","","","0","","","","97,13","","","","","","ND"
"2017-05-01 03:00","2017","05","01","03:00","1,9","","-0,5","","84","","12","","2","","","","97,12","","","","","","ND"
"2017-05-01 04:00","2017","05","01","04:00","-0,6","","-1,8","","92","","31","","2","","","","97,11","","","","-1","","ND"
"2017-05-01 05:00","2017","05","01","05:00","-0,5","","-1,9","","90","","0","","1","","","","97,09","","","","-1","","ND"
"2017-05-01 06:00","2017","05","01","06:00","2,0","","-0,4","","84","","0","","1","","","","97,07","","","","","","ND"
"2017-05-01 07:00","2017","05","01","07:00","3,5","","-0,2","","77","","20","","8","","","","97,05","","","","","","ND"
"2017-05-01 08:00","2017","05","01","08:00","5,1","","-0,3","","68","","18","","9","","","","97,02","","","","","","ND"
"2017-05-01 09:00","2017","05","01","09:00","7,4","","0,5","","61","","18","","6","","","","96,98","","","","","","ND"
"2017-05-01 10:00","2017","05","01","10:00","9,0","","0,5","","55","","17","","6","","","","96,94","","","","","","ND"
"2017-05-01 11:00","2017","05","01","11:00","10,1","","0,5","","51","","19","","8","","","","96,89","","","","","","ND"
"2017-05-01 12:00","2017","05","01","12:00","11,2","","-0,5","","44","","25","","7","","","","96,84","","","","","","ND"
"2017-05-01 13:00","2017","05","01","13:00","12,7","","-0,9","","39","","34","","4","","","","96,78","","","","","","ND"
"2017-05-01 14:00","2017","05","01","14:00","12,8","","-1,4","","37","","32","","6","","","","96,74","","","","","","ND"
"2017-05-01 15:00","2017","05","01","15:00","8,2","","3,2","","71","","28","","26","","","","96,78","","","","","","ND"
"2017-05-01 16:00","2017","05","01","16:00","9,0","","2,4","","63","","35","","12","","","","96,78","","","","","","ND"
"2017-05-01 17:00","2017","05","01","17:00","9,6","","2,7","","62","","30","","11","","","","96,79","","","","","","ND"
"2017-05-01 18:00","2017","05","01","18:00","10,1","","2,7","","60","","27","","9","","","","96,79","","","","","","ND"
"2017-05-01 19:00","2017","05","01","19:00","9,7","","1,7","","57","","27","","11","","","","96,79","","","","","","ND"
"2017-05-01 20:00","2017","05","01","20:00","7,9","","1,5","","64","","27","","9","","","","96,83","","","","","","ND"
"2017-05-01 21:00","2017","05","01","21:00","6,4","","1,3","","70","","24","","8","","","","96,85","","","","","","ND"
"2017-05-01 22:00","2017","05","01","22:00","5,6","","1,6","","76","","25","","8","","","","96,86","","","","","","ND"
"2017-05-01 23:00","2017","05","01","23:00","5,0","","1,1","","76","","25","","11","","","","96,86","","","","","","ND"
"2017-05-02 00:00","2017","05","02","00:00","4,3","","0,4","","76","","24","","10","","","","96,89","","","","","","ND"
"2017-05-02 01:00","2017","05","02","01:00","3,7","","0,1","","77","","24","","9","","","","96,92","","","","","","ND"
