"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Opérateur de station opérationnelle","Environnement et Changement climatique Canada - Service météorologique du Canada"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-06-01 00:00","2018","06","01","00:00","8,5","","6,0","","85","","13","","2","","","","96,69","","","","","","ND"
"2018-06-01 01:00","2018","06","01","01:00","7,8","","6,0","","88","","9","","6","","","","96,65","","","","","","ND"
"2018-06-01 02:00","2018","06","01","02:00","6,2","","5,2","","94","","0","","1","","","","96,67","","","","","","ND"
"2018-06-01 03:00","2018","06","01","03:00","6,6","","5,8","","95","","14","","3","","","","96,68","","","","","","ND"
"2018-06-01 04:00","2018","06","01","04:00","6,1","","5,3","","94","","15","","5","","","","96,68","","","","","","ND"
"2018-06-01 05:00","2018","06","01","05:00","7,1","","5,7","","90","","0","","1","","","","96,69","","","","","","ND"
"2018-06-01 06:00","2018","06","01","06:00","7,7","","5,4","","86","","15","","3","","","","96,70","","","","","","ND"
"2018-06-01 07:00","2018","06","01","07:00","8,4","","5,6","","83","","19","","6","","","","96,70","","","","","","ND"
"2018-06-01 08:00","2018","06","01","08:00","10,4","","6,6","","77","","20","","2","","","","96,70","","","","","","ND"
"2018-06-01 09:00","2018","06","01","09:00","12,4","","6,0","","65","","23","","9","","","","96,68","","","","","","ND"
"2018-06-01 10:00","2018","06","01","10:00","14,7","","5,5","","54","","21","","10","","","","96,63","","","","","","ND"
"2018-06-01 11:00","2018","06","01","11:00","16,6","","5,2","","47","","18","","6","","","","96,58","","","","","","ND"
"2018-06-01 12:00","2018","06","01","12:00","18,6","","4,1","","38","","19","","9","","","","96,55","","","","","","ND"
"2018-06-01 13:00","2018","06","01","13:00","19,4","","2,6","","33","","19","","8","","","","96,51","","","","","","ND"
"2018-06-01 14:00","2018","06","01","14:00","18,3","","3,5","","37","","19","","9","","","","96,51","","","","","","ND"
"2018-06-01 15:00","2018","06","01","15:00","17,1","","4,9","","45","","21","","15","","","","96,55","","","","","","ND"
"2018-06-01 16:00","2018","06","01","16:00","19,0","","4,0","","37","","25","","12","","","","96,52","","","","","","ND"
"2018-06-01 17:00","2018","06","01","17:00","18,9","","3,3","","35","","19","","11","","","","96,49","","","","","","ND"
"2018-06-01 18:00","2018","06","01","18:00","17,1","","3,6","","41","","12","","9","","","","96,49","","","","","","ND"
"2018-06-01 19:00","2018","06","01","19:00","16,5","","3,8","","43","","15","","9","","","","96,52","","","","","","ND"
"2018-06-01 20:00","2018","06","01","20:00","15,6","","4,2","","47","","12","","3","","","","96,56","","","","","","ND"
"2018-06-01 21:00","2018","06","01","21:00","14,4","","4,8","","53","","11","","3","","","","96,58","","","","","","ND"
"2018-06-01 22:00","2018","06","01","22:00","13,6","","5,5","","58","","7","","3","","","","96,61","","","","","","ND"
"2018-06-01 23:00","2018","06","01","23:00","12,2","","6,1","","66","","8","","4","","","","96,61","","","","","","ND"
"2018-06-02 00:00","2018","06","02","00:00","11,2","","5,9","","70","","34","","2","","","","96,63","","","","","","ND"
"2018-06-02 01:00","2018","06","02","01:00","9,7","","5,9","","77","","","","0","","","","96,67","","","","","","ND"
"2018-06-02 02:00","2018","06","02","02:00","7,5","","5,0","","84","","3","","2","","","","96,68","","","","","","ND"
"2018-06-02 03:00","2018","06","02","03:00","7,2","","5,3","","87","","35","","5","","","","96,73","","","","","","ND"
"2018-06-02 04:00","2018","06","02","04:00","6,0","","4,3","","89","","33","","2","","","","96,77","","","","","","ND"
"2018-06-02 05:00","2018","06","02","05:00","7,2","","5,0","","86","","28","","4","","","","96,81","","","","","","ND"
"2018-06-02 06:00","2018","06","02","06:00","9,3","","6,1","","80","","13","","4","","","","96,83","","","","","","ND"
"2018-06-02 07:00","2018","06","02","07:00","10,5","","6,8","","78","","16","","2","","","","96,86","","","","","","ND"
"2018-06-02 08:00","2018","06","02","08:00","12,0","","7,3","","73","","32","","6","","","","96,88","","","","","","ND"
"2018-06-02 09:00","2018","06","02","09:00","11,3","","7,5","","77","","33","","5","","","","96,93","","","","","","ND"
"2018-06-02 10:00","2018","06","02","10:00","11,5","","9,6","","88","","25","","4","","","","96,93","","","","","","ND"
"2018-06-02 11:00","2018","06","02","11:00","12,4","","9,2","","81","","7","","6","","","","96,90","","","","","","ND"
"2018-06-02 12:00","2018","06","02","12:00","13,6","","9,5","","77","","9","","8","","","","96,88","","","","","","ND"
"2018-06-02 13:00","2018","06","02","13:00","15,8","","6,5","","54","","27","","15","","","","96,90","","","","","","ND"
"2018-06-02 14:00","2018","06","02","14:00","14,5","","6,1","","57","","30","","18","","","","96,97","","","","","","ND"
"2018-06-02 15:00","2018","06","02","15:00","14,8","","7,2","","60","","32","","9","","","","97,00","","","","","","ND"
"2018-06-02 16:00","2018","06","02","16:00","15,3","","6,2","","55","","32","","10","","","","96,98","","","","","","ND"
"2018-06-02 17:00","2018","06","02","17:00","14,9","","8,3","","65","","23","","8","","","","96,98","","","","","","ND"
"2018-06-02 18:00","2018","06","02","18:00","15,1","","7,7","","61","","28","","9","","","","96,99","","","","","","ND"
"2018-06-02 19:00","2018","06","02","19:00","14,5","","5,6","","55","","27","","7","","","","96,99","","","","","","ND"
"2018-06-02 20:00","2018","06","02","20:00","13,8","","7,1","","64","","19","","3","","","","97,02","","","","","","ND"
"2018-06-02 21:00","2018","06","02","21:00","10,3","","7,6","","83","","30","","17","","","","97,11","","","","","","ND"
"2018-06-02 22:00","2018","06","02","22:00","10,0","","7,6","","85","","31","","13","","","","97,10","","","","","","ND"
"2018-06-02 23:00","2018","06","02","23:00","9,5","","8,1","","91","","19","","6","","","","97,12","","","","","","ND"
