"Nom de la Station","FORT NELSON"
"Province","COLOMBIE-BRITANNIQUE"
"Latitude","58,84"
"Longitude","-122,57"
"Altitude","380,20"
"ID climatologique","1192948"
"ID de l'OMM","71594"
"ID de TC","VFN"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2018-02-01 00:00","2018","02","01","00:00","-21,9","","-25,0","","76","","34","","8","","","","98,89","","","","-28","","ND"
"2018-02-01 01:00","2018","02","01","01:00","-22,1","","-25,4","","75","","36","","9","","","","98,90","","","","-29","","ND"
"2018-02-01 02:00","2018","02","01","02:00","-22,4","","-25,6","","75","","35","","8","","","","98,90","","","","-29","","ND"
"2018-02-01 03:00","2018","02","01","03:00","-22,7","","-26,0","","74","","35","","9","","","","98,94","","","","-30","","ND"
"2018-02-01 04:00","2018","02","01","04:00","-23,0","","-26,2","","75","","35","","6","","","","98,95","","","","-28","","ND"
"2018-02-01 05:00","2018","02","01","05:00","-23,1","","-26,4","","74","","36","","8","","","","98,95","","","","-30","","ND"
"2018-02-01 06:00","2018","02","01","06:00","-23,7","","-27,1","","74","","35","","7","","","","98,94","","","","-30","","ND"
"2018-02-01 07:00","2018","02","01","07:00","-24,9","","-28,1","","75","","32","","5","","","","98,92","","","","-30","","ND"
"2018-02-01 08:00","2018","02","01","08:00","-24,9","","-28,1","","74","","33","","4","","","","98,93","","","","-29","","ND"
"2018-02-01 09:00","2018","02","01","09:00","-24,6","","-27,8","","75","","32","","5","","","","98,94","","","","-29","","ND"
"2018-02-01 10:00","2018","02","01","10:00","-24,0","","-27,6","","72","","35","","5","","","","98,95","","","","-29","","ND"
"2018-02-01 11:00","2018","02","01","11:00","-23,6","","-27,8","","69","","36","","2","","","","98,95","","","","-26","","ND"
"2018-02-01 12:00","2018","02","01","12:00","-23,0","","-27,9","","64","","34","","4","","","","98,91","","","","-27","","ND"
"2018-02-01 13:00","2018","02","01","13:00","-22,7","","-27,4","","66","","31","","5","","","","98,90","","","","-27","","ND"
"2018-02-01 14:00","2018","02","01","14:00","-22,6","","-27,2","","66","","1","","3","","","","98,85","","","","-25","","ND"
"2018-02-01 15:00","2018","02","01","15:00","-22,9","","-26,4","","73","","17","","3","","","","98,82","","","","-26","","ND"
"2018-02-01 16:00","2018","02","01","16:00","-22,9","","-26,5","","72","","9","","2","","","","98,79","","","","-25","","ND"
"2018-02-01 17:00","2018","02","01","17:00","-23,3","","-26,3","","77","","7","","1","","","","98,77","","","","-24","","ND"
"2018-02-01 18:00","2018","02","01","18:00","-23,6","","-26,7","","75","","2","","3","","","","98,73","","","","-26","","ND"
"2018-02-01 19:00","2018","02","01","19:00","-23,7","","-26,8","","75","","","","0","","","","98,74","","","","","","ND"
"2018-02-01 20:00","2018","02","01","20:00","-23,8","","-26,6","","78","","36","","1","","","","98,69","","","","-25","","ND"
"2018-02-01 21:00","2018","02","01","21:00","-24,2","","-27,0","","77","","","","0","","","","98,62","","","","","","ND"
"2018-02-01 22:00","2018","02","01","22:00","-24,3","","-27,2","","77","","","","0","","","","98,58","","","","","","ND"
"2018-02-01 23:00","2018","02","01","23:00","-24,8","","-27,3","","80","","","","0","","","","98,52","","","","","","ND"
"2018-02-02 00:00","2018","02","02","00:00","-25,4","","-28,3","","77","","","","0","","","","98,49","","","","","","ND"
"2018-02-02 01:00","2018","02","02","01:00","-25,3","","-27,9","","78","","","","0","","","","98,42","","","","","","ND"
"2018-02-02 02:00","2018","02","02","02:00","-25,5","","-28,2","","77","","5","","4","","","","98,34","","","","-30","","ND"
"2018-02-02 03:00","2018","02","02","03:00","-25,3","","-28,2","","77","","","","0","","","","98,27","","","","","","ND"
"2018-02-02 04:00","2018","02","02","04:00","-24,9","","-27,8","","77","","2","","3","","","","98,20","","","","-28","","ND"
"2018-02-02 05:00","2018","02","02","05:00","-24,6","","-27,5","","77","","35","","2","","","","98,12","","","","-27","","ND"
"2018-02-02 06:00","2018","02","02","06:00","-24,5","","-27,4","","77","","","","0","","","","98,10","","","","","","ND"
"2018-02-02 07:00","2018","02","02","07:00","-24,5","","-27,4","","77","","3","","3","","","","98,10","","","","-27","","ND"
"2018-02-02 08:00","2018","02","02","08:00","-24,3","","-27,2","","77","","3","","4","","","","98,09","","","","-28","","ND"
"2018-02-02 09:00","2018","02","02","09:00","-23,9","","-27,0","","76","","2","","6","","","","98,10","","","","-30","","ND"
"2018-02-02 10:00","2018","02","02","10:00","-23,7","","-26,8","","76","","36","","2","","","","98,14","","","","-26","","ND"
"2018-02-02 11:00","2018","02","02","11:00","-23,3","","-26,6","","74","","2","","4","","","","98,16","","","","-27","","ND"
"2018-02-02 12:00","2018","02","02","12:00","-22,6","","-26,2","","73","","2","","2","","","","98,19","","","","-24","","ND"
"2018-02-02 13:00","2018","02","02","13:00","-22,2","","-25,9","","72","","2","","2","","","","98,24","","","","-24","","ND"
"2018-02-02 14:00","2018","02","02","14:00","-22,0","","-25,6","","72","","36","","4","","","","98,25","","","","-26","","ND"
"2018-02-02 15:00","2018","02","02","15:00","-21,8","","-25,0","","75","","2","","3","","","","98,35","","","","-25","","ND"
"2018-02-02 16:00","2018","02","02","16:00","-21,5","","-24,6","","76","","36","","4","","","","98,39","","","","-25","","ND"
"2018-02-02 17:00","2018","02","02","17:00","-21,5","","-24,6","","76","","33","","4","","","","98,48","","","","-25","","ND"
"2018-02-02 18:00","2018","02","02","18:00","-21,8","","-25,2","","74","","33","","6","","","","98,57","","","","-27","","ND"
"2018-02-02 19:00","2018","02","02","19:00","-22,1","","-25,9","","72","","34","","6","","","","98,63","","","","-27","","ND"
"2018-02-02 20:00","2018","02","02","20:00","-22,8","","-26,8","","70","","34","","8","","","","98,72","","","","-30","","ND"
"2018-02-02 21:00","2018","02","02","21:00","-24,6","","-28,2","","72","","33","","5","","","","98,83","","","","-29","","ND"
"2018-02-02 22:00","2018","02","02","22:00","-24,6","","-28,1","","73","","32","","3","","","","98,92","","","","-28","","ND"
"2018-02-02 23:00","2018","02","02","23:00","-25,0","","-27,9","","77","","20","","1","","","","98,99","","","","-26","","ND"
"2018-02-03 00:00","2018","02","03","00:00","-25,1","","-27,9","","77","","35","","2","","","","99,01","","","","-27","","ND"
"2018-02-03 01:00","2018","02","03","01:00","-25,9","","-28,8","","77","","2","","3","","","","99,08","","","","-29","","ND"
"2018-02-03 02:00","2018","02","03","02:00","-26,6","","-29,0","","80","","20","","4","","","","99,12","","","","-31","","ND"
"2018-02-03 03:00","2018","02","03","03:00","-26,7","","-29,2","","79","","","","0","","","","99,17","","","","","","ND"
"2018-02-03 04:00","2018","02","03","04:00","-26,4","","-28,9","","79","","18","","5","","","","99,21","","","","-32","","ND"
"2018-02-03 05:00","2018","02","03","05:00","-26,3","","-28,7","","80","","17","","4","","","","99,22","","","","-30","","ND"
"2018-02-03 06:00","2018","02","03","06:00","-27,2","","-29,8","","78","","17","","5","","","","99,19","","","","-32","","ND"
"2018-02-03 07:00","2018","02","03","07:00","-28,5","","-31,3","","76","","18","","3","","","","99,18","","","","-32","","ND"
"2018-02-03 08:00","2018","02","03","08:00","-29,6","","-32,6","","75","","22","","5","","","","99,14","","","","-35","","ND"
"2018-02-03 09:00","2018","02","03","09:00","-28,4","","-31,5","","75","","18","","8","","","","99,13","","","","-36","","ND"
"2018-02-03 10:00","2018","02","03","10:00","-27,7","","-31,3","","71","","20","","11","","","","99,07","","","","-37","","ND"
"2018-02-03 11:00","2018","02","03","11:00","-26,0","","-29,6","","72","","20","","13","","","","98,98","","","","-36","","ND"
"2018-02-03 12:00","2018","02","03","12:00","-24,3","","-29,0","","65","","20","","11","","","","98,91","","","","-33","","ND"
"2018-02-03 13:00","2018","02","03","13:00","-22,4","","-27,6","","63","","21","","12","","","","98,77","","","","-31","","ND"
"2018-02-03 14:00","2018","02","03","14:00","-21,1","","-26,4","","62","","22","","8","","","","98,63","","","","-28","","ND"
"2018-02-03 15:00","2018","02","03","15:00","-20,5","","-25,7","","63","","22","","7","","","","98,49","","","","-26","","ND"
"2018-02-03 16:00","2018","02","03","16:00","-20,5","","-25,0","","68","","23","","5","","","","98,36","","","","-25","","ND"
"2018-02-03 17:00","2018","02","03","17:00","-21,4","","-24,3","","77","","22","","3","","","","98,24","","","","-24","","ND"
"2018-02-03 18:00","2018","02","03","18:00","-24,4","","-27,3","","77","","21","","3","","","","98,15","","","","-27","","ND"
"2018-02-03 19:00","2018","02","03","19:00","-24,7","","-27,5","","78","","23","","7","","","","98,07","","","","-31","","ND"
